ip,ip_app_4
55213,14
55235,2
55256,12
55277,10
55289,1
55297,6
55302,1
55307,1
55310,1
55311,4
55314,5
55317,1
55318,10
55328,1
55339,1
55342,1
55343,9
55344,1
55346,2
55359,1
55364,1
55369,7
55383,3
55385,4
55397,2
55398,7
55404,10
55410,2
55415,6
55418,1
55419,1
55426,1
55428,5
55430,3
55436,6
55439,1
55444,13
55463,1
55474,1
55477,2
55482,3
55486,3
55487,3
55499,3
55514,1
55516,2
55531,7
55533,1
55549,5
55557,1
55562,1
55567,3
55569,13
55570,1
55571,1
55578,1
55580,1
55586,2
55588,2
55595,8
55603,1
55614,4
55615,12
55621,3
55630,3
55639,6
55642,13
55648,2
55649,6
55657,2
55662,3
55666,1
55675,6
55676,1
55690,14
55693,1
55694,2
55695,6
55698,2
55705,10
55709,4
55717,9
55722,4
55726,1
55729,10
55730,1
55736,1
55739,11
55742,5
55745,4
55756,2
55763,1
55771,7
55773,4
55774,7
55776,7
55778,5
55786,14
55791,1
55796,6
55800,1
55802,10
55805,12
55807,3
55808,2
55817,8
55819,5
55830,2
55833,9
55840,2
55841,6
55844,10
55845,8
55852,16
55853,11
55868,1
55870,1
55874,8
55876,5
55891,3
55892,3
55893,8
55903,9
55906,8
55908,1
55910,2
55920,5
55923,2
55926,1
55929,3
55930,11
55931,4
55938,3
55942,10
55948,1
55950,2
55951,1
55957,5
55960,6
55963,10
55965,5
55972,1
55975,1
55977,3
55980,3
55988,4
55994,7
55996,4
56002,2
56004,3
56007,12
56010,1
56013,13
56019,4
56031,1
56035,12
56038,9
56044,4
56054,8
56063,2
56068,4
56075,6
56082,11
56085,6
56086,1
56090,2
56095,1
56098,1
56099,5
56102,4
56105,3
56119,6
56123,12
56126,1
56129,4
56131,4
56134,17
56139,6
56140,4
56148,1
56157,1
56166,12
56180,2
56188,1
56195,1
56202,9
56211,3
56225,4
56230,2
56233,3
56234,3
56235,6
56240,1
56242,2
56243,11
56244,1
56245,4
56246,5
56247,1
56254,1
56256,7
56257,3
56268,3
56269,1
56276,2
56279,1
56285,5
56287,1
56289,2
56294,6
56295,1
56296,11
56298,2
56304,9
56313,12
56316,1
56317,7
56319,3
56321,1
56330,1
56332,7
56341,1
56344,2
56345,1
56346,4
56350,5
56351,7
56354,1
56361,1
56365,1
56377,1
56383,6
56386,2
56389,5
56396,12
56400,4
56411,2
56412,5
56414,6
56423,2
56430,3
56433,1
56435,5
56438,1
56448,1
56449,5
56450,6
56453,6
56459,7
56460,5
56465,5
56472,1
56494,6
56498,1
56503,3
56511,5
56516,1
56523,1
56532,1
56535,4
56544,8
56545,1
56573,2
56580,12
56584,1
56588,11
56593,8
56600,2
56601,4
56603,2
56606,3
56608,1
56609,2
56612,7
56615,11
56619,1
56634,5
56635,6
56639,6
56654,3
56659,9
56673,5
56679,12
56681,1
56686,2
56688,7
56689,2
56695,5
56704,1
56707,12
56708,1
56714,8
56719,1
56720,9
56721,6
56722,9
56728,1
56729,1
56731,3
56743,1
56745,10
56750,4
56758,3
56765,3
56766,6
56771,9
56784,2
56802,1
56803,12
56810,9
56818,7
56823,1
56829,11
56840,10
56854,12
56855,1
56863,9
56864,2
56873,1
56875,1
56889,4
56890,1
56893,1
56894,4
56895,3
56923,2
56934,2
56936,6
56964,5
56972,4
56975,3
56988,9
56998,9
57001,2
57006,2
57016,2
57020,1
57037,18
57049,1
57077,1
57086,1
57091,7
57097,1
57100,3
57117,3
57127,4
57148,5
57151,2
57154,13
57160,7
57164,1
57176,5
57182,8
57200,10
57202,10
57225,4
57229,3
57239,4
57258,1
57265,2
57276,10
57295,1
57296,4
57298,1
57301,7
57306,3
57315,4
57317,2
57333,15
57339,5
57341,2
57343,4
57348,1
57351,1
57354,5
57363,4
57396,3
57400,3
57410,7
57425,8
57435,9
57446,1
57463,7
57472,3
57476,3
57489,2
57493,9
57497,1
57498,1
57499,1
57515,6
57519,18
57520,5
57522,2
57528,2
57546,4
57555,2
57557,5
57558,1
57559,16
57560,1
57563,10
57569,1
57571,1
57576,7
57591,5
57605,5
57611,1
57631,2
57633,4
57638,1
57642,3
57646,8
57649,3
57656,2
57677,7
57678,6
57685,5
57696,12
57703,2
57711,1
57717,2
57751,12
57760,1
57771,1
57780,1
57781,8
57802,7
57803,1
57805,3
57809,7
57834,10
57849,2
57854,1
57859,1
57868,9
57891,1
57911,2
57919,1
57926,1
57927,1
57938,1
57947,1
57950,4
57953,8
57963,2
57965,7
57971,1
57976,2
57979,8
57989,1
57994,4
58005,5
58011,9
58014,2
58026,3
58028,7
58038,6
58044,3
58046,5
58052,1
58057,4
58059,2
58060,4
58072,17
58077,1
58085,1
58092,11
58096,6
58100,6
58122,7
58125,1
58128,4
58146,8
58151,1
58152,1
58158,7
58166,3
58167,1
58178,2
58192,7
58194,8
58203,2
58208,4
58213,3
58214,5
58218,2
58237,4
58240,3
58250,11
58254,7
58264,11
58268,1
58271,4
58280,5
58281,8
58287,4
58288,7
58300,1
58308,4
58316,2
58321,1
58332,3
58334,5
58346,1
58357,5
58363,15
58368,2
58369,7
58375,4
58382,1
58383,5
58389,1
58404,8
58412,5
58415,7
58420,9
58425,1
58431,8
58432,13
58434,11
58453,4
58463,7
58466,7
58472,7
58474,4
58475,4
58476,4
58478,3
58485,9
58489,1
58490,1
58493,14
58504,2
58506,2
58514,2
58524,11
58529,10
58535,8
58541,8
58542,11
58544,1
58545,2
58554,2
58556,4
58561,13
58567,1
58568,1
58570,4
58575,4
58585,8
58589,8
58600,1
58602,2
58603,5
58607,8
58613,1
58614,8
58615,4
58635,5
58637,13
58638,5
58642,7
58666,2
58667,3
58669,8
58671,5
58672,1
58677,13
58680,5
58689,1
58690,8
58691,7
58693,1
58700,13
58705,6
58708,1
58712,5
58716,6
58720,1
58723,1
58730,1
58738,13
58741,2
58754,3
58757,10
58760,5
58766,1
58775,6
58776,8
58786,4
58787,2
58789,2
58793,3
58798,1
58805,1
58807,2
58811,2
58813,5
58825,6
58827,7
58838,5
58842,6
58845,4
58870,2
58871,10
58873,2
58877,7
58883,4
58884,2
58891,1
58898,7
58905,5
58911,1
58913,6
58918,7
58934,1
58942,1
58948,1
58950,7
58951,9
58954,9
58960,1
58961,6
58962,13
58965,1
58973,7
58978,4
58982,10
58985,1
58991,1
58993,1
58994,10
59008,7
59015,4
59017,1
59020,4
59026,1
59027,1
59032,8
59043,6
59045,6
59050,1
59056,1
59058,5
59059,1
59062,9
59064,13
59071,1
59076,10
59081,3
59083,1
59085,5
59086,1
59096,10
59102,1
59108,5
59111,1
59116,1
59117,1
59118,1
59123,9
59124,7
59125,12
59134,14
59139,2
59142,8
59145,15
59146,2
59149,6
59151,10
59152,1
59156,6
59159,10
59168,6
59170,5
59176,12
59182,5
59184,2
59188,3
59189,7
59190,10
59194,4
59207,13
59211,7
59214,3
59226,3
59233,9
59235,9
59239,8
59240,9
59245,7
59262,10
59263,1
59269,1
59272,1
59280,8
59287,1
59288,3
59290,5
59291,1
59295,2
59300,1
59303,4
59304,1
59312,2
59321,1
59323,2
59331,10
59343,5
59350,1
59361,5
59363,7
59365,3
59369,4
59372,1
59377,7
59384,6
59391,7
59393,2
59395,18
59397,6
59404,3
59405,10
59410,2
59411,7
59415,1
59420,2
59422,2
59426,6
59427,1
59438,4
59441,5
59447,5
59455,1
59456,14
59464,1
59470,10
59472,1
59501,1
59508,12
59509,1
59527,3
59534,9
59535,1
59540,9
59557,6
59572,10
59588,2
59591,1
59595,3
59596,4
59599,2
59620,5
59625,4
59626,8
59627,1
59639,1
59659,4
59660,11
59667,11
59671,1
59692,2
59717,3
59718,2
59719,7
59735,8
59737,3
59739,4
59751,1
59762,4
59763,10
59766,1
59784,7
59786,2
59787,4
59790,2
59791,5
59793,1
59795,5
59802,1
59807,8
59830,5
59835,5
59837,8
59840,1
59843,3
59846,1
59847,7
59858,3
59863,6
59868,6
59881,1
59882,5
59896,9
59899,3
59903,8
59908,1
59910,1
59912,5
59927,1
59929,14
59941,2
59951,9
59952,1
59955,12
59962,6
59967,5
59969,12
59979,6
59981,7
59983,1
59994,3
59997,12
60019,2
60025,1
60037,12
60041,6
60047,2
60051,9
60056,4
60069,9
60083,5
60087,8
60108,4
60111,11
60131,1
60135,9
60136,10
60156,5
60157,5
60159,7
60163,1
60166,1
60171,1
60174,2
60182,1
60183,6
60184,1
60191,9
60192,1
60201,7
60215,8
60219,9
60221,1
60223,3
60226,7
60235,12
60244,1
60248,1
60258,4
60265,3
60271,3
60298,4
60308,7
60314,4
60319,10
60320,3
60326,1
60344,10
60347,2
60348,3
60381,4
60384,4
60389,11
60399,5
60415,1
60422,1
60442,2
60444,2
60453,1
60454,2
60468,6
60471,1
60473,3
60478,5
60479,2
60492,1
60496,4
60501,10
60511,1
60514,6
60522,1
60524,16
60527,11
60529,1
60535,5
60546,3
60547,1
60550,7
60554,1
60556,13
60570,1
60574,9
60576,4
60578,2
60580,7
60584,3
60591,5
60598,1
60603,7
60605,1
60612,4
60613,6
60621,4
60626,6
60640,8
60650,10
60653,1
60655,9
60666,2
60673,1
60677,11
60684,4
60698,5
60699,4
60706,3
60709,1
60725,11
60733,10
60752,14
60753,2
60762,8
60776,3
60798,9
60824,4
60847,3
60854,1
60857,4
60862,2
60875,5
60882,5
60893,5
60897,1
60900,1
60901,4
60903,1
60917,1
60924,4
60925,4
60937,1
60938,2
60941,5
60944,4
60945,5
60955,3
60956,3
60966,2
60972,4
60976,1
60979,1
60984,4
60985,3
60990,3
60995,2
61001,9
61015,12
61021,1
61031,1
61038,3
61040,1
61044,4
61049,4
61056,3
61061,8
61082,5
61089,5
61090,1
61092,1
61105,1
61111,1
61115,5
61120,14
61125,7
61132,4
61135,2
61136,1
61144,1
61147,2
61152,4
61159,4
61161,3
61166,5
61168,8
61170,2
61172,2
61178,9
61180,1
61185,5
61188,2
61191,1
61195,10
61208,1
61209,7
61212,1
61216,8
61224,11
61227,14
61229,7
61230,1
61237,3
61253,8
61254,2
61257,1
61260,4
61275,2
61283,1
61288,8
61292,1
61293,6
61295,2
61307,1
61313,6
61315,2
61329,4
61332,10
61348,1
61352,1
61355,4
61365,2
61373,15
61377,10
61395,1
61400,5
61407,1
61408,5
61420,10
61422,1
61423,10
61424,11
61437,3
61446,4
61456,5
61463,1
61470,1
61484,3
61486,2
61489,8
61500,8
61521,1
61546,9
61548,5
61551,1
61556,7
61558,1
61562,5
61566,2
61571,1
61583,3
61588,7
61595,7
61606,6
61619,2
61621,3
61623,11
61635,8
61646,2
61654,2
61656,1
61664,15
61667,14
61678,1
61682,2
61691,13
61699,5
61706,1
61714,12
61715,1
61718,4
61729,1
61741,2
61751,1
61755,6
61764,1
61780,2
61788,10
61791,3
61792,9
61793,1
61800,1
61806,1
61824,1
61833,1
61846,3
61857,6
61861,1
61874,7
61877,9
61887,4
61890,9
61892,1
61900,4
61915,1
61920,3
61934,7
61935,10
61953,1
61955,4
61957,8
61968,2
61970,6
61984,13
61989,4
61993,1
62001,10
62006,1
62009,2
62012,2
62013,2
62016,3
62020,3
62025,6
62034,1
62042,1
62048,14
62054,2
62064,1
62068,1
62070,3
62074,1
62077,5
62079,1
62082,11
62083,14
62084,1
62091,7
62092,9
62094,14
62095,10
62101,2
62102,1
62109,13
62112,5
62114,3
62116,1
62125,8
62129,14
62133,1
62138,1
62140,8
62143,4
62145,2
62151,3
62157,5
62159,1
62165,9
62170,13
62172,5
62178,5
62179,1
62181,12
62184,1
62194,1
62195,11
62197,14
62202,1
62220,7
62223,12
62225,1
62227,4
62228,1
62239,2
62245,11
62250,1
62269,1
62272,1
62290,2
62294,6
62314,3
62315,8
62334,1
62338,1
62351,6
62358,2
62379,5
62380,1
62389,1
62407,2
62411,3
62413,3
62419,1
62440,3
62457,6
62464,4
62469,1
62499,5
62512,8
62522,1
62530,1
62537,4
62546,4
62557,1
62560,3
62561,8
62565,1
62567,2
62584,5
62586,2
62595,1
62609,4
62610,2
62616,2
62617,9
62633,1
62641,1
62647,1
62648,1
62655,4
62671,1
62683,1
62684,6
62696,4
62698,8
62701,2
62703,5
62704,6
62717,5
62723,3
62733,4
62738,8
62760,6
62765,5
62766,9
62770,7
62773,1
62779,4
62790,11
62795,10
62803,9
62811,2
62817,6
62824,1
62830,10
62845,2
62862,4
62863,5
62874,3
62876,1
62879,12
62882,5
62885,1
62886,1
62900,9
62906,5
62921,1
62930,11
62931,2
62933,6
62937,7
62954,13
62955,6
62960,3
62961,1
62963,11
62968,1
62971,1
62976,6
63001,1
63005,3
63021,1
63028,3
63030,5
63033,4
63050,2
63051,4
63058,6
63062,2
63070,1
63080,8
63089,2
63091,10
63093,5
63101,3
63109,11
63117,3
63137,8
63144,5
63149,4
63167,1
63182,1
63188,8
63189,7
63194,1
63196,1
63203,9
63205,16
63212,7
63214,4
63217,6
63218,2
63227,1
63228,5
63229,7
63232,5
63234,4
63241,1
63244,6
63251,1
63258,4
63259,8
63261,1
63262,12
63267,7
63269,3
63275,14
63276,11
63290,3
63295,4
63296,3
63304,11
63308,1
63309,2
63311,3
63317,4
63322,5
63331,1
63332,1
63333,6
63338,1
63358,10
63360,1
63367,2
63368,1
63369,3
63383,2
63390,1
63391,8
63405,8
63408,4
63410,1
63417,7
63425,7
63430,3
63431,6
63432,1
63433,1
63437,4
63438,5
63439,1
63444,1
63449,2
63457,1
63458,12
63463,2
63465,2
63467,8
63483,5
63489,1
63491,9
63496,11
63501,1
63510,1
63516,2
63523,2
63527,1
63548,7
63558,1
63566,5
63579,1
63584,4
63593,6
63597,2
63612,3
63614,1
63619,1
63633,2
63635,3
63638,11
63642,8
63651,6
63654,1
63655,1
63657,1
63680,5
63685,6
63686,3
63692,3
63698,12
63701,7
63712,13
63713,1
63724,1
63725,10
63733,2
63736,3
63745,1
63749,1
63750,6
63760,13
63761,1
63762,17
63765,1
63776,4
63778,1
63786,6
63787,12
63790,8
63793,5
63799,1
63804,1
63811,4
63812,15
63815,1
63817,5
63819,5
63822,7
63832,1
63837,1
63839,7
63840,9
63844,3
63848,4
63862,10
63867,2
63870,9
63883,8
63893,1
63902,4
63907,5
63913,11
63915,8
63918,4
63925,3
63930,1
63932,5
63935,2
63942,5
63946,7
63947,2
63949,6
63956,2
63960,7
63971,1
63974,4
63979,2
63980,6
63981,7
63986,10
63987,8
63988,2
63989,7
63991,3
63993,5
63994,7
64004,1
64009,1
64010,3
64013,2
64016,2
64020,1
64022,6
64024,1
64026,5
64029,7
64032,7
64039,2
64043,1
64047,4
64048,2
64049,7
64050,13
64054,5
64055,8
64058,1
64060,10
64071,9
64072,2
64073,1
64077,1
64079,6
64086,1
64087,3
64090,1
64098,9
64107,1
64113,6
64119,11
64120,1
64131,11
64137,2
64141,4
64142,3
64145,2
64147,2
64168,9
64172,3
64173,8
64181,1
64186,6
64187,9
64188,3
64197,2
64206,1
64209,9
64222,14
64231,2
64236,4
64238,3
64239,3
64240,3
64253,1
64265,8
64268,9
64269,5
64271,10
64282,9
64284,3
64293,1
64296,7
64297,6
64298,2
64320,19
64322,2
64323,2
64330,3
64341,5
64345,13
64346,6
64347,1
64349,8
64354,11
64367,8
64372,4
64381,9
64386,8
64393,2
64394,4
64400,10
64409,5
64419,4
64428,3
64430,6
64431,4
64435,9
64454,7
64455,1
64459,7
64464,9
64473,1
64479,4
64485,5
64491,7
64495,5
64502,7
64510,4
64515,6
64516,11
64520,6
64525,3
64527,6
64531,9
64543,11
64550,3
64555,2
64563,8
64564,4
64567,6
64578,7
64588,6
64592,2
64593,9
64595,3
64597,4
64604,7
64609,7
64615,4
64618,11
64619,11
64620,4
64621,6
64632,3
64636,13
64639,7
64642,5
64646,1
64651,4
64657,5
64659,7
64663,5
64668,13
64673,12
64678,4
64703,1
64704,1
64707,1
64709,5
64711,4
64713,1
64719,8
64723,3
64725,12
64727,3
64737,6
64738,3
64739,1
64740,7
64741,5
64750,12
64752,7
64756,7
64758,1
64765,1
64769,7
64779,2
64787,5
64791,1
64830,5
64834,5
64841,5
64849,4
64854,2
64872,6
64881,12
64886,10
64891,1
64900,3
64910,4
64911,4
64936,9
64960,7
64967,1
64968,4
64973,2
64974,4
64979,8
64982,12
64990,2
64998,6
65003,11
65028,1
65030,3
65038,13
65050,2
65053,4
65061,5
65076,1
65077,7
65078,8
65080,2
65110,2
65111,3
65113,9
65125,4
65131,1
65143,1
65144,4
65148,7
65152,7
65168,7
65169,3
65199,4
65201,1
65228,1
65229,4
65235,1
65237,3
65252,5
65253,15
65254,8
65259,1
65260,1
65269,2
65277,1
65278,1
65285,12
65289,3
65295,3
65301,2
65311,8
65313,12
65314,10
65318,12
65330,7
65335,2
65337,3
65343,10
65351,1
65356,5
65359,5
65382,2
65386,6
65390,1
65391,4
65396,2
65400,3
65409,3
65416,1
65418,8
65425,2
65427,3
65440,11
65454,1
65455,8
65459,5
65460,1
65462,7
65467,4
65469,8
65473,10
65486,9
65492,1
65495,2
65497,2
65502,4
65503,4
65507,9
65536,10
65552,8
65554,2
65555,1
65556,6
65575,5
65579,3
65591,5
65598,5
65606,5
65613,1
65617,4
65618,1
65624,2
65631,8
65638,1
65643,2
65659,6
65676,15
65677,2
65678,7
65681,2
65684,4
65687,6
65694,1
65695,1
65700,1
65704,4
65707,2
65709,1
65710,8
65716,1
65721,10
65733,5
65734,1
65735,7
65746,6
65759,6
65773,3
65779,1
65785,8
65792,13
65793,3
65800,2
65803,1
65804,8
65806,2
65807,1
65813,7
65816,8
65825,4
65826,4
65836,1
65837,6
65839,10
65861,9
65863,1
65864,1
65876,3
65878,1
65881,4
65884,4
65892,8
65893,2
65899,1
65904,1
65908,9
65910,1
65916,9
65923,11
65926,1
65928,3
65930,1
65937,8
65939,5
65940,2
65944,1
65951,1
65954,4
65955,4
65960,1
65968,1
65971,15
65977,3
65978,1
65979,2
65987,2
66000,9
66001,1
66003,10
66010,4
66013,13
66015,4
66021,2
66022,1
66025,2
66033,11
66041,4
66058,2
66059,2
66066,6
66069,1
66071,1
66072,12
66077,6
66083,2
66089,6
66100,13
66112,4
66116,7
66120,3
66129,1
66131,13
66135,1
66146,4
66148,2
66152,2
66170,10
66172,1
66175,4
66176,7
66181,1
66184,10
66185,4
66188,1
66192,1
66197,7
66198,6
66200,5
66201,2
66206,7
66210,10
66214,1
66215,10
66218,5
66220,3
66223,1
66232,10
66238,1
66240,1
66250,1
66252,2
66254,6
66258,10
66263,1
66264,5
66266,9
66272,7
66282,2
66289,3
66290,1
66301,1
66302,3
66306,1
66311,12
66316,1
66325,5
66327,1
66334,1
66336,2
66337,2
66339,3
66349,5
66353,5
66356,13
66358,1
66369,14
66370,1
66371,5
66377,8
66382,8
66396,2
66398,1
66399,1
66401,1
66410,1
66412,4
66413,4
66414,1
66421,6
66430,11
66437,6
66450,7
66461,1
66466,2
66476,1
66478,1
66479,4
66480,8
66502,2
66506,2
66507,11
66510,6
66518,2
66525,10
66526,6
66539,11
66540,8
66541,5
66552,8
66556,4
66560,3
66573,1
66576,6
66578,5
66586,3
66587,10
66594,3
66596,11
66623,1
66629,11
66633,7
66634,9
66635,1
66638,9
66655,12
66658,10
66660,3
66663,2
66671,9
66677,7
66679,4
66682,1
66686,1
66688,7
66699,2
66701,1
66702,1
66713,10
66738,1
66739,4
66742,11
66744,3
66745,1
66759,1
66769,5
66772,4
66774,2
66778,1
66791,2
66793,4
66798,2
66800,1
66814,1
66818,1
66820,2
66824,6
66831,3
66832,9
66834,1
66838,1
66845,1
66849,2
66873,4
66874,2
66880,1
66886,3
66898,5
66907,4
66918,6
66920,1
66928,4
66930,1
66933,2
66934,1
66936,2
66939,3
66940,9
66948,10
66957,8
66964,7
66972,12
66973,6
66976,6
66985,8
66993,10
66996,1
66998,3
67012,7
67016,3
67035,1
67037,4
67040,12
67048,5
67067,5
67074,6
67091,1
67092,5
67097,6
67109,2
67131,1
67135,2
67142,1
67149,4
67154,8
67159,5
67167,1
67168,10
67169,6
67172,1
67176,2
67187,6
67188,12
67197,15
67202,4
67203,8
67210,7
67213,4
67217,1
67223,2
67227,2
67236,4
67237,7
67239,2
67241,2
67249,7
67250,1
67254,4
67261,1
67265,4
67270,1
67278,1
67285,1
67289,3
67290,5
67291,5
67311,11
67313,6
67316,6
67322,3
67325,7
67334,2
67335,2
67343,6
67350,1
67369,11
67384,1
67393,5
67396,1
67397,1
67407,14
67408,9
67409,7
67422,7
67432,10
67439,14
67440,3
67441,9
67442,2
67443,2
67445,4
67450,4
67461,10
67467,12
67470,10
67474,5
67476,1
67481,2
67490,3
67494,8
67495,3
67502,1
67507,3
67509,3
67511,3
67514,4
67533,1
67535,11
67536,2
67539,1
67541,6
67548,6
67560,9
67561,1
67563,1
67578,1
67580,1
67581,9
67585,1
67586,12
67589,10
67590,2
67597,4
67598,9
67606,11
67611,7
67613,6
67621,2
67624,8
67628,14
67636,4
67637,6
67640,1
67641,1
67644,5
67658,17
67682,12
67686,11
67691,6
67694,1
67695,3
67708,17
67712,2
67716,10
67725,7
67734,9
67746,3
67751,11
67754,8
67755,1
67756,1
67761,4
67772,10
67776,13
67779,8
67787,1
67800,5
67806,3
67823,6
67824,9
67839,1
67857,1
67858,1
67863,3
67876,1
67879,5
67881,9
67882,3
67883,9
67891,1
67895,4
67900,3
67908,1
67910,5
67940,1
67942,2
67948,3
67952,5
67965,3
67966,2
67972,5
67975,2
67981,1
67991,4
67999,1
68005,4
68013,1
68014,4
68021,1
68022,7
68029,9
68030,5
68048,6
68051,2
68056,10
68057,1
68059,4
68062,2
68068,9
68074,6
68079,7
68086,5
68090,4
68095,1
68097,2
68101,6
68121,1
68123,8
68160,1
68161,4
68173,6
68180,4
68181,1
68182,2
68186,2
68188,3
68192,1
68201,8
68206,5
68211,3
68215,6
68216,9
68230,2
68238,1
68244,2
68247,9
68248,7
68249,1
68254,1
68255,10
68258,8
68264,6
68268,1
68271,16
68279,11
68281,4
68302,4
68303,8
68321,1
68328,7
68331,4
68333,2
68337,2
68338,5
68344,3
68345,2
68349,9
68355,12
68362,8
68364,1
68371,8
68381,9
68382,2
68384,2
68387,7
68405,3
68408,3
68413,7
68417,8
68418,2
68420,6
68421,5
68434,1
68444,1
68449,8
68453,3
68455,1
68458,1
68469,1
68471,9
68475,1
68483,4
68485,2
68486,5
68490,2
68492,11
68494,9
68499,2
68501,3
68504,2
68506,13
68508,5
68512,1
68516,14
68525,4
68526,1
68528,2
68535,9
68537,9
68550,3
68557,5
68559,1
68568,12
68575,1
68577,1
68584,3
68587,1
68592,4
68594,1
68599,6
68615,1
68616,4
68617,1
68626,12
68632,2
68634,1
68644,1
68651,5
68652,12
68657,8
68664,3
68669,4
68681,11
68682,1
68685,9
68686,2
68695,11
68702,2
68703,10
68721,2
68729,1
68734,1
68739,1
68740,1
68741,1
68749,5
68757,7
68758,5
68761,1
68764,2
68767,1
68771,10
68786,1
68787,6
68800,5
68804,8
68806,1
68808,1
68819,3
68822,4
68823,5
68824,12
68831,1
68838,10
68847,1
68849,1
68859,5
68861,12
68862,3
68873,11
68883,1
68887,1
68888,7
68891,10
68892,5
68899,2
68900,6
68923,6
68928,7
68929,9
68930,14
68931,1
68937,8
68942,1
68947,1
68954,5
68963,6
68965,18
68976,6
68979,1
68986,2
68987,4
68988,4
68996,10
69013,1
69017,6
69020,17
69025,1
69026,9
69029,11
69032,1
69034,1
69043,5
69044,1
69049,1
69056,6
69061,1
69070,16
69072,7
69078,4
69088,7
69095,1
69096,15
69100,11
69117,6
69119,4
69127,1
69133,10
69134,1
69135,2
69138,2
69139,6
69145,11
69146,5
69152,3
69158,3
69161,1
69164,4
69173,9
69174,4
69176,1
69185,4
69190,6
69196,13
69197,6
69198,5
69205,10
69218,1
69219,6
69224,4
69227,2
69235,6
69243,9
69245,1
69246,3
69260,9
69261,4
69266,5
69267,14
69280,2
69284,1
69285,1
69292,5
69294,2
69296,2
69297,1
69304,7
69312,3
69315,3
69320,2
69331,1
69332,5
69339,5
69345,1
69358,3
69365,2
69372,6
69375,9
69392,3
69395,10
69398,1
69399,2
69407,6
69412,7
69413,5
69416,4
69425,1
69443,4
69447,9
69449,8
69462,6
69468,1
69469,8
69479,3
69480,1
69484,3
69487,10
69489,9
69498,9
69505,5
69510,6
69514,1
69521,1
69525,6
69544,1
69566,5
69569,5
69572,7
69575,3
69577,12
69581,1
69583,1
69589,1
69595,4
69605,8
69616,4
69625,2
69626,4
69634,7
69635,6
69640,1
69645,6
69647,1
69649,2
69650,4
69651,2
69653,1
69655,1
69661,2
69665,1
69667,8
69670,3
69674,3
69677,5
69679,7
69684,11
69685,3
69690,3
69691,11
69693,1
69703,1
69704,1
69710,4
69713,8
69716,7
69728,6
69741,6
69743,3
69746,1
69747,8
69759,1
69760,2
69767,3
69770,5
69777,4
69782,2
69785,10
69794,3
69800,2
69804,2
69810,2
69815,1
69819,8
69823,11
69826,2
69836,5
69838,6
69850,1
69852,6
69853,6
69856,4
69861,1
69873,9
69875,7
69879,5
69886,11
69890,8
69893,11
69899,5
69904,1
69913,2
69918,1
69920,2
69928,1
69930,1
69935,3
69944,4
69946,6
69947,1
69952,5
69955,4
69973,3
69975,9
69982,3
69984,11
69995,11
70005,2
70008,8
70010,4
70014,4
70026,1
70032,7
70033,1
70036,3
70041,5
70060,1
70073,3
70076,1
70097,1
70098,7
70117,3
70132,1
70134,1
70135,4
70139,1
70158,13
70165,3
70168,2
70170,1
70192,2
70195,3
70200,4
70201,3
70202,10
70207,4
70221,2
70223,1
70226,2
70227,3
70233,2
70241,2
70243,2
70247,7
70248,7
70253,4
70258,6
70261,4
70265,4
70271,1
70274,3
70275,4
70280,8
70289,3
70300,1
70304,8
70308,5
70311,2
70313,2
70315,2
70323,4
70324,4
70327,1
70332,1
70334,3
70335,10
70338,3
70339,4
70345,1
70346,2
70347,4
70349,5
70361,8
70378,5
70379,15
70386,8
70391,7
70396,6
70398,6
70400,3
70401,1
70404,5
70405,1
70416,8
70420,7
70424,2
70433,6
70436,10
70446,5
70451,9
70461,4
70462,12
70463,9
70464,13
70465,1
70473,1
70474,6
70475,7
70494,11
70495,8
70496,1
70504,6
70516,2
70517,1
70521,1
70522,12
70523,4
70532,15
70533,8
70537,3
70552,5
70556,1
70557,1
70562,1
70563,11
70564,7
70565,11
70566,6
70568,4
70572,4
70576,1
70577,5
70578,4
70586,1
70600,7
70609,1
70613,2
70621,5
70631,5
70634,6
70635,2
70642,4
70656,10
70669,3
70670,9
70671,5
70677,4
70683,8
70687,2
70688,5
70690,7
70691,5
70701,1
70705,4
70710,1
70715,6
70719,7
70720,1
70729,4
70738,1
70747,4
70756,1
70759,1
70770,13
70780,3
70787,7
70795,2
70805,3
70816,2
70818,7
70824,1
70825,1
70826,8
70833,4
70834,1
70837,11
70840,4
70862,1
70869,2
70873,1
70874,3
70880,1
70896,12
70897,1
70901,3
70906,11
70908,4
70916,5
70921,7
70924,8
70926,1
70946,9
70951,4
70954,1
70957,1
70959,3
70972,13
70975,9
70976,1
70980,3
70983,1
70986,2
70994,2
70997,1
70998,5
71004,1
71005,5
71008,6
71016,8
71017,9
71033,9
71035,5
71046,1
71049,7
71052,7
71063,4
71071,3
71076,9
71077,3
71093,1
71099,6
71127,1
71128,4
71133,2
71137,1
71149,6
71162,5
71169,1
71178,10
71180,1
