ip,day,hour,ip_day_hour_channel_0
50215,6,16,3
50217,10,4,6
50218,10,4,7
50220,10,4,2
50223,6,15,1
50223,6,16,11
50223,10,4,15
50224,10,4,6
50227,6,16,7
50227,10,4,1
50233,6,16,8
50237,6,16,1
50243,6,16,2
50243,10,4,2
50251,6,16,16
50251,10,4,12
50255,10,4,7
50257,10,4,4
50263,10,4,3
50271,6,16,1
50275,6,16,12
50277,10,4,5
50281,10,4,6
50282,10,4,9
50284,6,16,12
50284,10,4,26
50288,10,4,2
50296,10,4,4
50300,6,16,4
50300,10,4,2
50301,6,16,1
50307,10,4,8
50312,6,16,3
50314,6,16,17
50314,10,4,14
50328,6,16,6
50328,10,4,14
50337,6,16,3
50347,6,16,1
50347,10,4,10
50351,6,16,21
50351,10,4,16
50353,10,4,1
50356,10,4,3
50358,6,16,7
50358,10,4,10
50361,6,16,2
50364,6,16,7
50364,10,4,16
50366,10,4,2
50371,6,16,1
50371,10,4,4
50374,6,16,21
50374,10,4,19
50375,6,16,4
50375,10,4,9
50377,6,16,1
50385,6,16,3
50385,10,4,3
50386,6,16,12
50386,10,4,19
50390,6,16,4
50395,10,4,8
50397,6,16,21
50397,10,4,2
50398,10,4,1
50411,6,16,5
50411,10,4,13
50415,6,16,5
50416,6,16,2
50416,10,4,1
50420,6,16,12
50420,10,4,15
50430,10,4,8
50433,6,16,13
50433,10,4,10
50437,10,4,6
50440,6,16,2
50440,10,4,9
50449,10,4,1
50461,6,16,2
50461,10,4,11
50467,6,16,18
50467,10,4,3
50468,6,16,1
50469,10,4,10
50478,6,16,2
50482,6,16,12
50482,10,4,4
50485,10,4,1
50489,6,16,4
50489,10,4,9
50496,10,4,1
50504,6,16,1
50509,10,4,10
50510,6,16,1
50510,10,4,3
50512,6,16,15
50512,10,4,11
50516,6,16,3
50518,10,4,8
50519,10,4,1
50522,6,16,18
50522,10,4,10
50526,10,4,7
50528,10,4,52
50565,6,16,6
50566,6,16,12
50566,10,4,1
50617,10,4,1
50624,10,4,4
50625,10,4,7
50628,10,4,10
50631,6,16,6
50631,10,4,10
50641,10,4,12
50646,6,16,2
50646,10,4,4
50658,6,16,1
50658,10,4,1
50659,6,16,1
50659,10,4,4
50662,10,4,4
50666,6,16,2
50666,10,4,1
50669,10,4,1
50676,10,4,1
50679,10,4,1
50683,6,16,16
50683,10,4,1
50688,6,16,7
50694,6,14,1
50694,6,16,2
50694,10,4,5
50702,10,4,2
50715,10,4,4
50716,10,4,5
50719,10,4,5
50724,6,16,6
50726,10,4,8
50737,10,4,3
50741,10,4,34
50743,10,4,8
50744,10,4,6
50752,10,4,5
50756,6,16,1
50756,10,4,5
50767,10,4,3
50768,10,4,10
50772,6,16,3
50781,10,4,1
50797,6,16,6
50797,10,4,2
50803,10,4,2
50821,6,16,2
50821,10,4,13
50825,6,16,19
50825,10,4,5
50828,10,4,3
50829,10,4,1
50835,10,4,1
50843,6,16,3
50847,10,4,1
50851,10,4,2
50860,10,4,1
50863,10,4,3
50867,6,16,6
50867,10,4,9
50869,6,16,1
50882,10,4,1
50883,6,16,1
50889,6,16,1
50894,10,4,1
50897,10,4,5
50903,10,4,2
50905,6,16,7
50906,10,4,7
50907,10,4,2
50909,10,4,6
50911,10,4,1
50915,6,16,10
50915,10,4,1
50920,6,16,2
50924,6,16,2
50924,10,4,1
50934,6,16,5
50935,10,4,2
50938,6,16,6
50940,10,4,5
50954,6,16,7
50954,10,4,1
50956,10,4,1
50966,10,4,1
50969,10,4,1
50979,6,16,7
50979,10,4,7
50982,10,4,4
50983,6,16,2
50983,10,4,2
50992,10,4,5
50998,10,4,5
51004,6,16,14
51007,10,4,5
51017,10,4,12
51020,6,16,3
51020,10,4,1
51025,10,4,4
51031,6,16,2
51031,10,4,6
51034,10,4,1
51043,10,4,9
51048,10,4,2
51050,10,4,2
51060,10,4,1
51067,6,16,2
51068,10,4,4
51075,10,4,13
51076,6,16,6
51076,10,4,2
51080,10,4,5
51086,10,4,10
51093,10,4,1
51094,6,16,1
51094,10,4,1
51099,10,4,1
51100,6,16,2
51110,10,4,2
51134,10,4,1
51147,6,16,3
51147,10,4,3
51151,10,4,1
51162,10,4,2
51171,10,4,3
51181,10,4,10
51196,6,16,2
51196,10,4,2
51198,6,16,2
51198,10,4,5
51204,10,4,6
51212,10,4,5
51215,6,16,3
51215,10,4,6
51216,10,4,2
51239,6,16,1
51239,10,4,2
51256,10,4,1
51260,10,4,6
51268,6,16,2
51268,10,4,2
51269,6,16,1
51269,10,4,11
51270,10,4,1
51273,10,4,4
51274,6,16,13
51274,10,4,3
51293,6,16,1
51293,10,4,2
51298,10,4,2
51299,6,16,1
51299,10,4,7
51315,6,16,3
51316,10,4,7
51322,10,4,1
51340,10,4,2
51342,6,16,1
51342,10,4,1
51347,10,4,14
51349,6,16,2
51358,10,4,4
51360,6,16,4
51361,6,16,9
51367,10,4,4
51373,6,16,7
51373,10,4,3
51374,6,16,3
51379,6,16,2
51379,10,4,4
51408,6,16,7
51408,10,4,10
51411,6,16,1
51418,10,4,3
51423,10,4,2
51424,6,16,9
51424,10,4,4
51428,6,16,22
51428,10,4,9
51437,6,16,12
51438,6,16,7
51438,10,4,3
51443,10,4,2
51444,6,16,5
51446,10,4,1
51450,6,16,2
51450,10,4,2
51460,10,4,4
51464,6,16,7
51464,10,4,3
51466,10,4,2
51469,6,16,2
51470,10,4,1
51471,10,4,2
51474,6,16,1
51475,10,4,6
51479,10,4,6
51486,6,16,1
51486,10,4,6
51495,6,16,2
51496,10,4,6
51502,10,4,3
51506,6,16,1
51506,10,4,2
51512,10,4,16
51514,6,16,5
51515,10,4,5
51527,10,4,1
51535,10,4,3
51536,10,4,1
51544,6,16,5
51544,10,4,3
51546,6,16,1
51553,6,16,3
51554,10,4,3
51558,10,4,5
51568,6,16,3
51571,6,16,1
51571,10,4,3
51577,6,16,3
51590,6,15,3
51590,6,16,13
51600,10,4,1
51609,6,16,1
51609,10,4,2
51627,10,4,3
51634,6,16,8
51634,10,4,2
51637,6,16,4
51639,10,4,3
51642,10,4,1
51644,10,4,1
51646,6,16,2
51650,6,16,10
51672,6,16,6
51675,6,16,1
51678,6,16,1
51680,6,15,1
51680,6,16,5
51680,10,4,5
51691,10,4,1
51701,10,4,1
51704,10,4,1
51718,6,16,2
51719,6,16,2
51719,10,4,5
51731,10,4,7
51737,10,4,5
51739,10,4,1
51740,10,4,1
51747,6,16,4
51747,10,4,1
51752,10,4,2
51773,6,16,8
51773,10,4,1
51775,10,4,4
51778,10,4,1
51782,10,4,5
51784,10,4,10
51807,10,4,4
51808,10,4,5
51818,10,4,8
51833,10,4,1
51834,6,16,1
51834,10,4,3
51838,10,4,2
51843,10,4,4
51844,10,4,5
51846,6,16,6
51846,10,4,1
51859,6,16,1
51864,6,16,10
51864,10,4,8
51871,6,16,7
51871,10,4,1
51880,10,4,6
51887,10,4,11
51901,6,16,6
51905,6,16,9
51905,10,4,2
51909,10,4,4
51910,10,4,16
51913,10,4,4
51914,6,16,4
51914,10,4,2
51918,6,16,21
51918,10,4,12
51921,10,4,4
51931,6,16,3
51936,6,16,15
51945,6,16,15
51945,10,4,8
51952,6,16,1
51957,6,16,8
51957,10,4,2
51963,10,4,6
51967,10,4,2
51983,6,16,13
51992,6,16,47
51992,10,4,27
51993,6,16,2
52003,10,4,1
52010,6,16,59
52010,10,4,22
52011,10,4,1
52019,6,16,18
52019,10,4,8
52024,6,16,36
52024,10,4,20
52039,6,16,1
52043,6,16,41
52043,10,4,23
52052,6,16,22
52052,10,4,19
52053,10,4,1
52061,10,4,2
52069,6,16,1
52076,6,16,19
52076,10,4,12
52080,10,4,6
52091,10,4,2
52094,6,16,16
52094,10,4,11
52095,6,16,1
52102,10,4,1
52119,10,4,1
52134,10,4,2
52139,10,4,1
52143,10,4,4
52151,10,4,9
52158,10,4,10
52168,10,4,3
52180,10,4,6
52183,10,4,1
52187,10,4,2
52202,6,16,1
52205,10,4,1
52225,6,16,15
52225,10,4,1
52226,10,4,1
52244,6,16,1
52244,10,4,6
52247,6,16,1
52247,10,4,4
52257,6,16,1
52269,10,4,15
52272,10,4,1
52288,10,4,1
52315,6,16,1
52331,10,4,1
52335,6,16,1
52349,10,4,1
52353,10,4,1
52362,10,4,17
52363,10,4,2
52366,6,16,7
52366,10,4,8
52369,10,4,5
52373,6,16,1
52383,6,16,1
52392,10,4,1
52400,6,16,6
52400,10,4,12
52401,6,16,3
52401,10,4,1
52414,10,4,2
52428,10,4,2
52431,10,4,2
52432,10,4,8
52433,10,4,9
52443,10,4,2
52448,6,16,1
52448,10,4,1
52452,10,4,1
52458,6,16,5
52458,10,4,10
52464,10,4,1
52469,6,16,1
52469,10,4,13
52473,10,4,4
52485,10,4,1
52502,6,16,18
52506,10,4,4
52518,10,4,1
52520,10,4,4
52523,10,4,1
52526,10,4,6
52527,6,16,3
52527,10,4,1
52529,10,4,2
52546,10,4,12
52549,10,4,5
52552,6,16,2
52552,10,4,2
52554,10,4,4
52557,6,16,26
52557,10,4,19
52563,10,4,2
52564,10,4,1
52577,10,4,8
52579,10,4,1
52588,6,16,11
52588,10,4,4
52596,6,16,8
52596,10,4,1
52598,10,4,1
52600,6,16,12
52600,10,4,1
52608,6,16,4
52609,10,4,11
52622,10,4,2
52623,10,4,7
52626,10,4,2
52628,6,16,9
52628,10,4,25
52632,10,4,1
52638,10,4,1
52640,6,16,4
52646,6,16,3
52646,10,4,27
52653,6,16,2
52653,10,4,1
52654,6,16,9
52656,10,4,6
52658,10,4,2
52660,6,16,4
52660,10,4,9
52662,6,16,5
52662,10,4,1
52669,6,16,2
52669,10,4,4
52670,10,4,10
52673,10,4,1
52676,6,16,5
52676,10,4,11
52679,10,4,1
52695,10,4,2
52709,10,4,8
52710,6,16,2
52710,10,4,2
52712,10,4,13
52717,10,4,1
52726,6,16,13
52726,10,4,3
52738,10,4,1
52746,6,16,12
52746,10,4,2
52753,10,4,3
52766,6,16,10
52766,10,4,2
52767,10,4,1
52780,10,4,1
52791,6,16,6
52791,10,4,4
52798,6,16,9
52798,10,4,8
52805,6,16,3
52805,10,4,6
52810,10,4,13
52812,10,4,1
52818,10,4,9
52823,6,16,1
52827,10,4,8
52840,10,4,4
52843,10,4,1
52844,6,16,3
52844,10,4,3
52852,10,4,14
52853,10,4,1
52855,10,4,1
52857,6,16,10
52857,10,4,10
52862,6,16,4
52862,10,4,5
52878,10,4,2
52883,6,16,3
52883,10,4,1
52896,10,4,5
52905,6,16,1
52920,10,4,11
52924,10,4,5
52933,10,4,2
52937,10,4,3
52955,6,16,9
52955,10,4,7
52959,10,4,1
52961,6,16,11
52962,6,16,4
52965,10,4,14
52981,6,16,3
52981,10,4,10
52987,6,16,2
52998,6,16,1
52998,10,4,3
53004,10,4,2
53009,10,4,2
53017,10,4,7
53018,10,4,6
53019,10,4,1
53022,6,16,8
53022,10,4,14
53034,6,16,3
53034,10,4,1
53038,10,4,3
53040,6,16,2
53044,6,16,3
53044,10,4,7
53048,10,4,1
53051,10,4,1
53058,6,16,1
53058,10,4,6
53069,6,16,1
53074,6,16,6
53074,10,4,8
53079,6,16,4
53079,10,4,2
53085,6,16,5
53085,10,4,8
53091,10,4,1
53100,10,4,6
53105,10,4,1
53108,10,4,1
53114,10,4,2
53121,10,4,2
53122,10,4,1
53128,6,16,13
53139,10,4,2
53140,6,16,5
53144,6,16,1
53144,10,4,5
53165,10,4,12
53170,6,16,2
53193,6,16,2
53200,10,4,1
53204,10,4,6
53218,10,4,2
53251,6,16,1
53252,10,4,6
53253,10,4,17
53269,10,4,1
53273,10,4,10
53276,10,4,4
53277,10,4,9
53290,10,4,5
53294,6,16,1
53294,10,4,7
53301,10,4,1
53306,6,16,1
53310,10,4,2
53315,10,4,7
53331,6,16,12
53331,10,4,6
53337,6,16,1
53342,10,4,8
53343,6,16,7
53353,10,4,1
53357,6,16,1
53357,10,4,4
53365,10,4,4
53373,10,4,6
53379,10,4,3
53382,6,16,2
53382,10,4,4
53385,10,4,3
53389,10,4,4
53391,10,4,3
53395,6,16,6
53395,10,4,5
53406,10,4,6
53408,6,16,5
53408,10,4,4
53418,6,14,1
53418,10,4,2
53422,6,16,2
53422,10,4,1
53427,10,4,5
53429,10,4,6
53430,6,16,1
53430,10,4,3
53433,6,16,1
53433,10,4,1
53436,6,16,18
53436,10,4,4
53441,6,16,7
53441,10,4,1
53442,6,16,2
53442,10,4,2
53444,6,16,5
53453,6,16,4
53453,10,4,12
53454,6,16,297
53454,10,4,158
53456,10,4,3
53464,10,4,5
53469,6,16,3
53469,10,4,7
53473,6,16,1
53477,10,4,2
53479,6,16,45
53479,10,4,24
53482,10,4,1
53485,10,4,1
53501,6,16,12
53506,10,4,1
53510,6,16,4
53510,10,4,6
53513,6,16,1
53513,10,4,2
53516,10,4,1
53521,10,4,2
53523,10,4,1
53531,10,4,7
53538,10,4,1
53542,10,4,1
53557,6,16,4
53557,10,4,28
53559,10,4,1
53563,10,4,5
53566,10,4,2
53569,6,16,1
53569,10,4,1
53570,6,16,2
53575,10,4,9
53581,6,16,2
53585,6,16,2
53587,10,4,1
53593,10,4,1
53607,10,4,4
53615,6,16,13
53615,10,4,10
53617,6,16,4
53618,10,4,1
53625,6,16,8
53625,10,4,2
53635,6,16,1
53635,10,4,5
53640,10,4,3
53647,6,16,2
53647,10,4,4
53651,6,16,26
53651,10,4,1
53652,6,16,1
53652,10,4,7
53660,6,16,1
53660,10,4,1
53664,6,16,6
53664,10,4,6
53665,10,4,1
53666,10,4,9
53672,10,4,7
53675,6,16,5
53677,6,16,3
53678,6,16,4
53678,10,4,1
53680,10,4,5
53696,10,4,1
53712,10,4,2
53713,10,4,3
53714,10,4,7
53715,6,15,3
53715,6,16,50
53715,10,4,43
53732,6,16,1
53732,10,4,3
53743,10,4,7
53749,6,16,1
53749,10,4,13
53765,6,16,2
53765,10,4,1
53769,6,16,5
53769,10,4,4
53770,6,16,1
53770,10,4,19
53773,6,16,12
53773,10,4,1
53786,6,16,7
53795,6,16,1
53795,10,4,7
53796,10,4,2
53806,6,16,4
53806,10,4,2
53809,6,16,4
53809,10,4,2
53811,10,4,1
53812,10,4,3
53825,10,4,1
53833,10,4,1
53835,10,4,13
53843,6,16,6
53843,10,4,3
53848,6,16,1
53848,10,4,3
53855,10,4,7
53856,10,4,1
53864,10,4,3
53871,6,16,8
53871,10,4,12
53874,6,16,2
53874,10,4,1
53881,6,16,8
53881,10,4,20
53883,6,16,7
53887,10,4,11
53903,10,4,11
53910,6,16,12
53915,6,16,25
53915,10,4,2
53922,6,16,1
53929,6,16,42
53929,10,4,24
53931,6,16,2
53942,6,16,7
53942,10,4,1
53950,6,16,2
53951,10,4,4
53954,6,16,1
53960,6,16,76
53960,10,4,4
53961,6,16,1
53961,10,4,3
53964,6,15,4
53964,6,16,53
53964,10,4,52
53969,6,16,4
53969,10,4,5
53972,10,4,1
53976,6,16,14
53976,10,4,13
53978,6,16,15
53994,10,4,2
53996,10,4,6
53998,10,4,11
54002,6,16,9
54007,6,16,2
54007,10,4,4
54008,10,4,2
54009,6,16,3
54009,10,4,14
54014,10,4,10
54032,10,4,2
54033,6,16,1
54039,6,15,1
54039,6,16,5
54039,10,4,6
54047,10,4,1
54052,6,16,1
54052,10,4,1
54065,6,15,1
54065,6,16,2
54065,10,4,5
54075,10,4,5
54076,10,4,1
54079,6,16,2
54091,10,4,7
54092,10,4,1
54102,10,4,2
54121,10,4,1
54125,6,16,27
54125,10,4,48
54132,6,15,1
54132,6,16,6
54132,10,4,1
54137,10,4,1
54142,10,4,6
54157,6,16,25
54157,10,4,16
54161,10,4,3
54171,6,16,1
54171,10,4,13
54185,6,16,2
54191,10,4,3
54199,10,4,12
54203,6,16,1
54212,6,16,1
54228,10,4,2
54229,10,4,1
54250,10,4,7
54258,6,16,2
54274,6,16,2
54287,10,4,2
54290,10,4,16
54294,10,4,9
54304,6,16,13
54304,10,4,1
54305,6,16,6
54305,10,4,5
54322,10,4,2
54325,10,4,1
54329,10,4,1
54332,10,4,1
54337,10,4,15
54344,10,4,1
54346,10,4,1
54351,6,16,1
54354,10,4,2
54370,10,4,3
54380,10,4,2
54401,10,4,1
54402,6,16,6
54402,10,4,7
54415,10,4,8
54418,10,4,2
54429,10,4,1
54433,10,4,1
54435,10,4,2
54444,10,4,5
54448,10,4,1
54452,10,4,3
54454,10,4,1
54456,10,4,1
54459,10,4,3
54465,10,4,9
54472,10,4,6
54489,6,16,2
54489,10,4,3
54490,10,4,7
54502,10,4,2
54520,6,16,3
54520,10,4,6
54521,10,4,1
54524,6,16,6
54524,10,4,6
54525,6,16,2
54536,10,4,5
54570,10,4,1
54571,6,16,12
54579,10,4,9
54581,10,4,3
54593,6,16,12
54632,6,16,4
54632,10,4,2
54635,10,4,14
54640,10,4,4
54645,10,4,4
54647,6,16,6
54647,10,4,6
54657,10,4,6
54662,6,16,1
54662,10,4,5
54669,6,16,1
54669,10,4,1
54673,10,4,5
54677,10,4,6
54688,6,16,7
54688,10,4,2
54691,6,16,3
54691,10,4,7
54701,6,16,1
54706,6,16,5
54716,10,4,9
54722,6,16,3
54722,10,4,2
54724,6,16,16
54724,10,4,8
54738,6,16,9
54738,10,4,8
54741,6,16,6
54741,10,4,3
54748,6,16,5
54748,10,4,9
54755,6,16,1
54755,10,4,2
54759,10,4,7
54769,6,16,1
54780,10,4,6
54786,10,4,9
54800,10,4,1
54805,10,4,10
54819,10,4,1
54827,10,4,2
54841,6,16,12
54841,10,4,10
54854,10,4,2
54868,6,16,2
54868,10,4,9
54878,10,4,1
54895,6,16,12
54895,10,4,6
54898,6,16,6
54910,6,16,1
54910,10,4,5
54931,10,4,5
54934,10,4,4
54946,6,16,6
54946,10,4,14
54952,10,4,6
54959,10,4,1
54965,6,16,1
54967,10,4,2
54972,6,16,4
54972,10,4,3
54976,6,16,1
54976,10,4,4
54982,10,4,5
54984,10,4,2
54991,6,16,3
54991,10,4,13
54992,6,16,1
54992,10,4,2
55000,10,4,5
55002,6,16,1
55002,10,4,7
55003,6,16,1
55003,10,4,15
55006,10,4,2
55018,6,16,1
55018,10,4,5
55021,10,4,3
55023,6,16,2
55023,10,4,1
55024,6,16,12
55024,10,4,2
55025,6,16,1
55025,10,4,3
55028,10,4,1
55030,6,16,6
55030,10,4,6
55032,6,16,7
55032,10,4,6
55034,6,16,2
55034,10,4,4
55040,10,4,4
55047,10,4,2
55056,10,4,1
55057,10,4,8
55059,10,4,8
55074,10,4,1
55075,10,4,5
55079,10,4,8
55080,6,16,3
55080,10,4,1
55088,6,16,6
55088,10,4,7
55098,10,4,3
55100,6,16,4
55100,10,4,5
55103,10,4,14
55105,10,4,3
55106,6,16,21
55106,10,4,6
55107,6,16,1
55107,10,4,3
55109,6,16,13
55109,10,4,9
55117,6,16,2
55117,10,4,9
55119,6,16,15
55119,10,4,10
55120,10,4,24
55134,6,16,3
55134,10,4,1
55139,6,16,2
55141,6,16,1
55142,6,16,1
55142,10,4,14
55145,10,4,1
55147,10,4,1
55149,6,16,2
55149,10,4,5
55160,10,4,6
55161,6,16,1
55172,10,4,1
55174,10,4,4
55179,10,4,15
55184,6,16,21
55184,10,4,1
55201,6,16,9
55201,10,4,5
55204,6,16,2
55204,10,4,1
55207,6,16,9
55207,10,4,16
55208,6,16,2
55208,10,4,5
55213,6,16,12
55213,10,4,19
55235,10,4,2
55256,6,16,16
55256,10,4,13
55277,6,16,9
55277,10,4,7
55289,10,4,3
55297,10,4,6
55302,6,16,1
55307,10,4,1
55310,10,4,1
55311,6,16,3
55311,10,4,4
55314,10,4,10
55317,10,4,1
55318,10,4,12
55328,10,4,2
55339,10,4,1
55342,10,4,1
55343,10,4,11
55344,10,4,1
55346,6,16,2
55359,6,16,1
55364,10,4,1
55369,6,16,9
55383,10,4,4
55385,6,16,4
55397,6,16,2
55398,10,4,7
55404,10,4,15
55410,6,16,2
55415,6,16,6
55415,10,4,7
55418,10,4,1
55419,10,4,1
55426,10,4,4
55428,6,16,8
55430,10,4,3
55436,10,4,6
55439,10,4,3
55444,6,16,15
55444,10,4,12
55463,10,4,1
55474,10,4,1
55477,10,4,2
55482,6,16,3
55482,10,4,1
55486,10,4,5
55487,6,16,3
55499,10,4,6
55514,6,16,2
55514,10,4,1
55516,6,16,2
55531,10,4,8
55533,10,4,1
55549,10,4,5
55557,10,4,2
55562,6,16,1
55567,6,16,3
55567,10,4,1
55569,6,16,13
55569,10,4,15
55570,10,4,1
55571,10,4,1
55578,10,4,1
55580,6,16,2
55586,6,16,2
55588,10,4,2
55595,6,16,17
55595,10,4,1
55603,10,4,1
55614,6,16,4
55614,10,4,3
55615,6,16,4
55615,10,4,10
55621,10,4,5
55630,10,4,6
55639,10,4,10
55642,10,4,23
55648,10,4,2
55649,10,4,7
55657,10,4,2
55662,6,16,5
55666,6,16,1
55675,6,16,1
55675,10,4,10
55676,10,4,1
55690,6,16,31
55690,10,4,4
55693,6,16,1
55694,6,16,1
55694,10,4,1
55695,6,16,2
55695,10,4,7
55698,10,4,2
55705,6,16,10
55705,10,4,3
55709,10,4,4
55717,10,4,12
55722,6,16,10
55722,10,4,11
55726,10,4,12
55729,6,16,31
55730,10,4,2
55736,10,4,1
55739,6,16,8
55739,10,4,15
55742,10,4,8
55745,10,4,4
55756,10,4,4
55763,6,16,1
55771,10,4,7
55773,10,4,4
55774,6,15,1
55774,6,16,23
55774,10,4,1
55776,10,4,7
55778,10,4,5
55786,6,16,20
55786,10,4,12
55791,6,16,2
55796,10,4,7
55800,6,16,1
55802,6,16,22
55802,10,4,2
55805,6,16,7
55805,10,4,10
55807,10,4,3
55808,6,16,1
55808,10,4,1
55817,10,4,10
55819,10,4,5
55830,6,16,1
55830,10,4,1
55833,10,4,9
55840,6,16,11
55840,10,4,2
55841,6,16,4
55841,10,4,5
55844,10,4,15
55845,6,16,12
55845,10,4,7
55852,6,16,26
55852,10,4,4
55853,6,16,22
55853,10,4,5
55868,10,4,1
55870,10,4,1
55874,6,16,13
55874,10,4,9
55876,6,16,6
55876,10,4,9
55891,6,16,3
55892,6,16,2
55892,10,4,2
55893,6,16,24
55893,10,4,4
55903,10,4,9
55906,10,4,9
55908,10,4,1
55910,6,16,11
55910,10,4,4
55920,10,4,5
55923,10,4,2
55926,10,4,2
55929,6,16,3
55930,6,16,18
55930,10,4,11
55931,6,16,3
55931,10,4,1
55938,6,16,1
55938,10,4,4
55942,6,16,2
55942,10,4,11
55948,10,4,1
55950,10,4,2
55951,6,16,1
55957,6,16,3
55957,10,4,5
55960,10,4,6
55963,6,16,13
55963,10,4,3
55965,10,4,5
55972,10,4,1
55975,6,16,2
55977,10,4,3
55980,10,4,3
55988,10,4,4
55994,6,16,1
55994,10,4,8
55996,6,16,4
55996,10,4,1
56002,6,16,2
56004,6,16,3
56007,6,16,3
56007,10,4,13
56010,10,4,1
56013,6,16,15
56013,10,4,12
56019,6,16,1
56019,10,4,3
56031,10,4,1
56035,6,16,8
56035,10,4,8
56038,6,16,4
56038,10,4,9
56044,6,16,4
56044,10,4,1
56054,10,4,8
56063,6,16,2
56068,10,4,4
56075,6,16,6
56082,6,16,12
56085,10,4,6
56086,10,4,1
56090,6,16,2
56090,10,4,1
56095,10,4,1
56098,10,4,1
56099,10,4,8
56102,6,16,7
56105,10,4,3
56119,10,4,6
56123,6,16,12
56126,6,16,6
56126,10,4,3
56129,10,4,4
56131,10,4,5
56134,6,16,36
56134,10,4,3
56139,6,16,7
56139,10,4,3
56140,10,4,4
56148,10,4,1
56157,10,4,1
56166,6,16,6
56166,10,4,15
56180,10,4,2
56188,10,4,1
56195,10,4,1
56202,6,16,7
56202,10,4,6
56211,10,4,3
56225,6,16,1
56225,10,4,3
56230,10,4,2
56233,6,16,2
56233,10,4,4
56234,6,16,3
56235,10,4,6
56240,6,16,1
56242,10,4,2
56243,10,4,12
56244,10,4,1
56245,10,4,4
56246,6,16,4
56246,10,4,1
56247,10,4,1
56254,10,4,1
56256,6,16,20
56257,10,4,3
56268,6,16,8
56268,10,4,1
56269,6,16,1
56276,10,4,2
56279,10,4,1
56285,6,16,5
56287,10,4,1
56289,10,4,2
56294,6,16,1
56294,10,4,8
56295,10,4,1
56296,10,4,13
56298,6,16,1
56298,10,4,1
56304,10,4,11
56313,6,16,2
56313,10,4,12
56316,10,4,1
56317,6,16,2
56317,10,4,8
56319,6,16,12
56321,10,4,1
56330,10,4,1
56332,6,16,12
56332,10,4,5
56341,10,4,1
56344,6,16,1
56344,10,4,1
56345,10,4,1
56346,6,16,5
56350,6,16,5
56350,10,4,5
56351,10,4,9
56354,10,4,1
56361,10,4,3
56365,6,16,1
56365,10,4,3
56377,10,4,1
56383,6,16,7
56386,6,16,2
56389,6,16,11
56389,10,4,1
56396,6,16,10
56396,10,4,6
56400,6,16,1
56400,10,4,5
56411,10,4,2
56412,6,16,8
56412,10,4,2
56414,10,4,6
56423,10,4,2
56430,6,15,1
56430,10,4,4
56433,10,4,1
56435,6,16,4
56435,10,4,3
56438,6,16,1
56448,10,4,1
56449,6,16,10
56450,10,4,9
56453,10,4,6
56459,10,4,7
56460,6,16,2
56460,10,4,6
56465,6,16,4
56465,10,4,3
56472,10,4,1
56494,10,4,6
56498,10,4,1
56503,6,16,3
56511,6,16,2
56511,10,4,6
56516,10,4,1
56523,10,4,1
56532,10,4,1
56535,6,16,13
56544,6,16,8
56544,10,4,4
56545,10,4,1
56573,10,4,2
56580,10,4,16
56584,10,4,1
56588,10,4,11
56593,6,16,6
56593,10,4,5
56600,6,16,2
56601,10,4,4
56603,10,4,17
56606,6,16,4
56606,10,4,1
56608,10,4,1
56609,6,16,2
56612,6,16,14
56612,10,4,1
56615,10,4,19
56619,6,16,1
56634,10,4,5
56635,6,16,2
56635,10,4,4
56639,6,16,4
56639,10,4,3
56654,10,4,3
56659,10,4,11
56673,10,4,5
56679,6,16,1
56679,10,4,25
56681,10,4,1
56686,6,16,1
56686,10,4,1
56688,6,16,9
56688,10,4,1
56689,10,4,2
56695,6,16,12
56695,10,4,2
56704,10,4,1
56707,6,16,12
56707,10,4,6
56708,6,16,1
56714,10,4,8
56719,6,16,1
56720,6,16,13
56721,10,4,9
56722,10,4,10
56728,6,16,1
56729,10,4,1
56731,6,16,2
56731,10,4,1
56743,10,4,1
56745,6,16,4
56745,10,4,15
56750,10,4,6
56758,6,16,2
56758,10,4,1
56765,10,4,4
56766,10,4,7
56771,10,4,23
56784,6,16,2
56802,6,16,1
56803,10,4,44
56810,10,4,10
56818,10,4,7
56823,6,16,1
56829,10,4,15
56840,6,16,6
56840,10,4,8
56854,10,4,15
56855,10,4,1
56863,10,4,11
56864,10,4,2
56873,6,16,2
56875,10,4,2
56889,10,4,4
56890,10,4,1
56893,6,16,1
56894,10,4,4
56895,10,4,3
56923,6,16,2
56934,10,4,2
56936,6,16,9
56936,10,4,1
56964,10,4,5
56972,6,16,12
56975,10,4,3
56988,10,4,12
56998,10,4,9
57001,10,4,2
57006,10,4,5
57016,10,4,2
57020,10,4,1
57037,10,4,26
57049,10,4,1
57077,10,4,1
57086,10,4,1
57091,10,4,8
57097,10,4,1
57100,6,16,2
57100,10,4,1
57117,6,16,3
57127,6,16,4
57127,10,4,2
57148,10,4,5
57151,10,4,2
57154,6,16,2
57154,10,4,28
57160,10,4,7
57164,10,4,1
57176,10,4,6
57182,6,16,9
57200,10,4,15
57202,10,4,14
57225,10,4,4
57229,10,4,4
57239,10,4,4
57258,10,4,1
57265,10,4,4
57276,6,16,2
57276,10,4,12
57295,10,4,1
57296,6,16,6
57298,10,4,1
57301,6,16,8
57301,10,4,4
57306,6,16,12
57315,6,16,6
57317,6,16,2
57333,6,16,8
57333,10,4,15
57339,6,16,14
57341,10,4,2
57343,10,4,4
