ip,channel,os,ip_channel_os_confRate
58218,140,47,0.0
58218,442,47,0.0
58237,349,13,0.0
58237,379,13,0.0
58250,134,19,0.0
58250,140,19,0.0
58250,145,19,0.0
58250,153,41,0.0
58250,212,16,0.0
58250,219,41,0.0
58250,328,16,0.0
58250,328,41,0.0
58250,377,41,0.0
58250,477,22,0.0
58250,477,41,0.0
58254,121,13,0.0
58254,128,14,0.0
58254,134,13,0.0
58254,134,25,0.0
58254,140,13,0.0
58254,140,25,0.0
58254,145,13,0.0
58254,145,25,0.0
58254,245,13,0.0
58264,125,13,0.0
58264,145,13,0.0
58264,178,13,0.0
58264,258,13,0.0
58264,259,13,0.0
58264,265,19,0.0
58264,401,19,0.0
58264,435,19,0.0
58264,442,13,0.0
58264,442,19,0.0
58264,477,19,0.0
58271,140,19,0.0
58271,178,19,0.0
58271,442,19,0.0
58280,265,13,0.0
58281,130,14,0.0
58281,134,14,0.0
58281,265,14,0.0
58281,466,14,0.0
58281,469,14,0.0
58281,487,14,0.0
58287,134,34,0.0
58287,140,34,0.0
58287,145,34,0.0
58288,219,10,0.0
58288,459,14,0.0
58308,134,9,0.0
58308,140,9,0.0
58308,145,9,0.0
58332,245,22,0.0
58332,452,22,0.0
58332,477,22,0.0
58357,140,22,0.0
58357,178,22,0.0
58357,215,22,0.0
58363,3,19,0.0
58363,107,6,0.0
58363,115,13,0.0
58363,121,19,0.0
58363,125,13,0.0
58363,125,25,0.0
58363,134,30,0.0
58363,135,13,0.0
58363,140,30,0.0
58363,145,25,0.0
58363,145,30,0.0
58363,178,25,0.0
58363,245,19,0.0
58363,258,13,0.0
58363,258,25,0.0
58363,259,25,0.0
58363,442,13,0.0
58363,442,25,0.0
58368,265,10,0.0
58368,280,10,0.0
58369,3,13,0.0
58369,121,17,0.0
58369,121,18,0.0
58369,145,6,0.0
58369,245,17,0.0
58369,245,18,0.0
58369,245,35,0.0
58369,459,19,0.0
58375,140,18,0.0
58375,153,18,0.0
58375,265,17,0.0
58375,442,18,0.0
58404,3,41,0.0
58404,134,19,0.0
58404,140,9,0.0
58404,140,19,0.0
58404,140,30,0.0
58404,145,19,0.0
58404,178,30,0.0
58404,215,22,0.0
58404,215,30,0.0
58404,237,19,0.0
58404,265,19,0.0
58404,280,19,0.0
58404,400,9,0.0
58404,442,9,0.0
58404,442,30,0.0
58412,134,1,0.0
58412,140,1,0.0
58412,145,1,0.0
58415,107,11,0.0
58431,107,53,0.0
58431,128,19,0.0
58431,212,10,0.0
58431,237,22,0.0
58431,265,53,0.0
58431,328,10,0.0
58431,459,53,0.0
58434,3,19,0.0
58434,3,30,0.0
58434,134,22,0.0
58434,245,25,0.0
58434,430,22,0.0
58434,466,22,0.0
58434,487,22,0.0
58453,107,48,0.0
58453,212,15,0.0
58453,328,15,0.0
58466,128,18,0.0
58472,3,13,0.0
58472,3,16,0.0
58472,3,19,0.0
58472,107,607,0.0
58472,121,13,0.0
58472,122,19,0.0
58472,125,19,0.0
58472,128,19,0.0
58472,245,13,0.0
58472,265,9,0.0
58472,280,9,0.0
58472,280,19,0.0
58472,477,31,0.0
58474,107,32,0.0
58474,265,32,0.0
58474,459,32,0.0
58475,123,17,0.0
58475,128,17,0.0
58475,212,17,0.0
58475,328,17,0.0
58476,3,19,0.0
58476,121,13,0.0
58476,121,15,0.0
58476,121,19,0.0
58476,215,13,0.0
58476,245,13,0.0
58476,245,15,0.0
58478,134,13,0.0
58478,178,13,0.0
58478,280,13,0.0
58485,110,19,0.0
58485,121,16,0.0
58485,134,16,0.0
58485,153,16,0.0
58485,153,19,0.0
58485,379,16,0.0
58485,424,16,0.0
58485,469,16,0.0
58489,215,13,0.0
58493,140,19,0.0
58493,442,19,0.0
58514,215,3,0.0
58524,459,8,0.0
58529,245,19,0.0
58529,280,15,0.0
58542,3,28,0.0
58542,107,17,0.0
58542,115,17,0.0
58542,153,17,0.0
58542,205,17,0.0
58542,219,17,0.0
58542,266,17,0.0
58542,409,17,0.0
58542,463,17,0.0
58542,477,17,0.0
58545,245,26,0.0
58545,452,26,0.0
58556,128,13,0.0
58556,134,15,0.0
58556,178,15,0.0
58556,280,15,0.0
58561,121,15,0.0
58561,245,15,0.0
58570,107,607,0.0
58570,128,13,0.0
58570,245,19,0.0
58585,107,13,0.0
58585,130,17,0.0
58585,134,13,0.0
58585,134,19,0.0
58585,140,13,0.0
58585,140,19,0.0
58585,145,13,0.0
58585,145,19,0.0
58585,178,19,0.0
58585,215,8,0.0
58585,245,17,0.0
58585,280,8,0.0
58585,280,19,0.0
58589,134,8,0.0
58589,134,13,0.0
58589,135,8,0.0
58589,140,8,0.0
58589,140,13,0.0
58589,145,8,0.0
58589,145,13,0.0
58589,232,8,0.0
58589,243,8,0.0
58602,3,22,0.0
58602,215,17,0.0
58614,110,11,0.0
58614,134,15,0.0
58614,140,15,0.0
58614,145,15,0.0
58614,245,37,0.0
58614,265,17,0.0
58614,280,17,0.0
58635,134,8,0.0
58635,140,8,0.0
58635,145,8,0.0
58635,232,8,0.0
58635,243,8,0.0
58637,107,8,0.0
58637,121,19,0.0
58637,134,13,0.0
58637,178,13,0.0
58637,245,19,0.0
58637,259,8,0.0
58637,280,13,0.0
58637,347,607,0.0
58637,435,8,0.0
58637,459,13,0.0
58642,110,13,0.0
58642,134,13,0.0
58642,178,13,0.0
58642,280,13,0.0
58669,122,13,0.0
58669,128,13,0.0
58669,134,8,0.0
58669,145,8,0.0
58671,134,20,0.0
58671,140,20,0.0
58671,145,20,0.0
58671,234,41,0.0
58671,259,41,0.0
58672,110,20,0.0
58677,376,13,0.0
58690,121,19,0.0
58690,245,19,0.0
58690,259,23,0.0
58690,459,23,0.0
58700,115,41,0.0
58700,125,41,0.0
58700,128,19,0.0
58700,135,41,0.0
58700,140,13,0.0
58700,140,19,0.0
58700,153,19,0.0
58700,215,13,0.0
58700,258,41,0.0
58700,259,41,0.0
58700,265,41,0.0
58700,280,41,0.0
58700,417,41,0.0
58700,442,19,0.0
58700,442,41,0.0
58705,115,19,0.0
58705,124,19,0.0
58705,215,40,0.0
58705,377,19,0.0
58705,439,19,0.0
58705,497,19,0.0
58708,477,10,0.0
58712,137,18,0.0
58712,140,18,0.0
58712,215,18,0.0
58716,19,18,0.0
58716,115,28,0.0
58716,135,18,0.0
58716,259,28,0.0
58716,266,18,0.0
58716,328,18,0.0
58716,417,28,0.0
58716,442,28,0.0
58723,3,25,0.0
58754,121,13,0.0
58754,245,13,0.0
58787,140,13,0.0
58787,400,13,0.0
58793,121,13,0.0
58793,245,13,0.0
58805,244,41,0.0
58827,245,25,0.0
58827,379,13,0.0
58827,469,13,0.0
58838,134,19,0.0
58838,140,19,0.0
58838,145,19,0.0
58838,237,25,0.0
58842,140,19,0.0
58842,178,19,0.0
58842,205,25,0.0
58842,259,19,0.0
58842,442,19,0.0
58845,134,13,0.0
58845,140,13,0.0
58845,145,13,0.0
58871,115,13,0.0
58871,125,13,0.0
58871,135,13,0.0
58871,258,13,0.0
58871,259,13,0.0
58871,265,13,0.0
58871,280,13,0.0
58871,417,13,0.0
58871,442,13,0.0
58871,467,13,0.0
58884,236,37,0.0
58905,107,19,0.0
58905,134,19,0.0
58905,178,19,0.0
58905,280,19,0.0
58913,19,41,0.0
58913,134,41,0.0
58913,178,41,0.0
58913,215,41,0.0
58913,265,41,0.0
58913,280,41,0.0
58913,459,41,0.0
58918,219,6,0.0
58918,265,6,0.0
58918,328,6,0.0
58918,442,6,0.0
58918,463,6,0.0
58918,477,6,0.0
58960,128,13,0.0
58961,245,19,0.0
58962,122,20,0.0
58962,128,12,0.0
58962,140,12,0.0
58962,215,12,0.0
58973,121,35,0.0
58973,215,25,0.0
58973,245,35,0.0
58978,110,6,0.0
58978,128,6,0.0
58982,121,25,0.0
58982,140,25,0.0
58982,245,25,0.0
58982,442,25,0.0
58985,107,607,0.0
58994,134,1,0.0
58994,134,6,0.0
58994,134,13,0.0
58994,140,1,0.0
58994,145,1,0.0
58994,178,6,0.0
58994,280,6,0.0
58994,319,13,0.0
58994,349,13,0.0
58994,466,13,0.0
58994,469,13,0.0
59008,477,18,0.0
59015,379,17,0.0
59015,435,17,0.0
59015,442,17,0.0
59020,140,20,0.0
59020,140,22,0.0
59020,153,22,0.0
59020,178,20,0.0
59020,215,20,0.0
59020,215,22,0.0
59020,259,22,0.0
59020,442,20,0.0
59026,121,13,0.0
59032,265,16,0.0
59032,280,16,0.0
59032,477,14,0.0
59045,107,17,0.0
59045,115,19,0.0
59045,125,19,0.0
59045,259,19,0.0
59045,442,19,0.0
59058,245,19,0.0
59058,477,58,0.0
59062,140,13,0.0
59062,153,13,0.0
59062,442,13,0.0
59064,130,19,0.0
59064,153,13,0.0
59064,153,19,0.0
59064,205,13,0.0
59064,215,17,0.0
59064,259,64,0.0
59064,280,64,0.0
59064,315,19,0.0
59064,379,13,0.0
59064,435,13,0.0
59064,439,19,0.0
59064,445,19,0.0
59064,477,13,0.0
59064,481,19,0.0
59064,489,13,0.0
59071,237,19,0.0
59076,121,13,0.0
59076,245,13,0.0
59086,245,53,0.0
59096,115,16,0.0
59096,125,16,0.0
59096,140,19,0.0
59096,153,19,0.0
59096,244,19,0.0
59096,245,18,0.0
59108,134,19,0.0
59108,178,19,0.0
59108,215,19,0.0
59108,280,19,0.0
59108,439,19,0.0
59117,477,19,0.0
59123,19,13,0.0
59123,115,13,0.0
59123,121,13,0.0
59123,130,13,0.0
59123,135,13,0.0
59123,205,13,0.0
59123,266,13,0.0
59123,377,13,0.0
59123,401,13,0.0
59123,477,13,0.0
59124,134,18,0.0
59124,137,19,0.0
59124,140,18,0.0
59124,145,18,0.0
59124,178,19,0.0
59124,215,19,0.0
59124,280,19,0.0
59125,128,19,0.0
59125,128,25,0.0
59125,128,35,0.0
59125,130,19,0.0
59125,135,13,0.0
59125,153,19,0.0
59125,178,13,0.0
59125,205,8,0.0
59125,205,13,0.0
59125,205,17,0.0
59125,205,18,0.0
59125,205,19,0.0
59125,205,22,0.0
59125,205,23,0.0
59125,205,25,0.0
59125,205,35,0.0
59125,232,13,0.0
59125,243,13,0.0
59125,245,19,0.0
59125,259,13,0.0
59125,265,13,0.0
59125,280,13,0.0
59125,400,13,0.0
59125,402,28,0.0
59125,442,13,0.0
59125,459,13,0.0
59134,121,13,0.0
59134,134,19,0.0
59134,135,19,0.0
59134,153,19,0.0
59134,173,19,0.0
59134,245,13,0.0
59134,379,19,0.0
59134,452,19,0.0
59134,459,20,0.0
59134,477,19,0.0
59134,497,19,0.0
59139,459,13,0.0
59142,121,27,0.0
59142,124,27,0.0
59142,205,27,0.0
59142,219,27,0.0
59142,315,27,0.0
59142,452,27,0.0
59142,463,27,0.0
59142,477,27,0.0
59142,480,27,0.0
59145,122,19,0.0
59145,215,27,0.0
59146,128,30,0.0
59151,107,6,0.0
59151,115,13,0.0
59151,125,13,0.0
59151,134,19,0.0
59151,135,13,0.0
59151,140,19,0.0
59151,178,19,0.0
59151,258,13,0.0
59151,259,13,0.0
59151,259,19,0.0
59151,265,6,0.0
59151,265,19,0.0
59151,280,19,0.0
59151,400,19,0.0
59151,417,13,0.0
59151,442,13,0.0
59151,442,19,0.0
59152,107,607,0.0
59159,125,12,0.0
59159,134,12,0.0
59159,153,12,0.0
59159,315,12,0.0
59159,379,12,0.0
59159,439,12,0.0
59159,452,12,0.0
59168,125,2,0.0
59168,128,17,0.0
59168,140,19,0.0
59168,178,19,0.0
59168,215,14,0.0
59168,442,19,0.0
59170,107,47,0.0
59170,265,47,0.0
59170,280,47,0.0
59170,459,47,0.0
59182,178,13,0.0
59182,237,19,0.0
59182,280,13,0.0
59184,128,9,0.0
59184,237,19,0.0
59189,19,25,0.0
59189,110,13,0.0
59189,128,13,0.0
59189,134,25,0.0
59189,137,25,0.0
59189,153,25,0.0
59189,178,25,0.0
59189,205,25,0.0
59189,215,25,0.0
59189,477,25,0.0
59190,134,13,0.0
59190,140,13,0.0
59190,145,13,0.0
59190,265,19,0.0
59190,280,19,0.0
59207,121,25,0.0
59207,219,25,0.0
59207,328,25,0.0
59207,349,25,0.0
59207,379,25,0.0
59207,424,25,0.0
59207,442,25,0.0
59207,459,3,0.0
59207,469,25,0.0
59207,477,25,0.0
59207,480,25,0.0
59211,236,17,0.0
59214,215,41,0.0
59226,173,58,0.0
59226,439,58,0.0
59226,452,58,0.0
59233,128,13,0.0
59245,19,15,0.0
59245,107,15,0.0
59245,153,15,0.0
59245,245,8,0.0
59245,401,15,0.0
59245,409,15,0.0
59245,412,15,0.0
59245,435,15,0.0
59245,442,15,0.0
59245,452,8,0.0
59262,134,42,0.0
59262,140,42,0.0
59262,145,42,0.0
59263,477,9,0.0
59280,134,25,0.0
59280,140,25,0.0
59280,145,25,0.0
59290,134,11,0.0
59290,140,11,0.0
59290,145,11,0.0
59291,265,1,0.0
59295,130,13,0.0
59295,245,13,0.0
59323,128,4,0.0
59323,128,8,0.0
59323,236,17,0.0
59331,115,19,0.0
59331,328,19,0.0
59343,121,36,0.0
59343,459,19,0.0
59361,128,13,0.0
59369,134,13,0.0
59369,140,13,0.0
59369,145,13,0.0
59377,125,9,0.0
59377,215,4,0.0
59377,215,13,0.0
59384,121,37,0.0
59384,137,9,0.0
59384,215,10,0.0
59384,459,10,0.0
59395,19,20,0.0
59395,105,19,0.0
59395,107,22,0.0
59395,121,18,0.0
59395,125,8,0.0
59395,125,13,0.0
59395,125,19,0.0
59395,130,20,0.0
59395,135,8,0.0
59395,140,2,0.0
59395,140,16,0.0
59395,145,19,0.0
59395,153,16,0.0
59395,178,19,0.0
59395,205,19,0.0
59395,215,16,0.0
59395,237,13,0.0
59395,245,18,0.0
59395,258,19,0.0
59395,259,8,0.0
59395,259,19,0.0
59395,265,19,0.0
59395,328,19,0.0
59395,349,19,0.0
59395,349,20,0.0
59395,400,2,0.0
59395,400,16,0.0
59395,401,19,0.0
59395,417,8,0.0
59395,435,19,0.0
59395,442,2,0.0
59395,442,8,0.0
59395,442,19,0.0
59395,459,13,0.0
59395,477,13,0.0
59395,477,19,0.0
59395,480,20,0.0
59397,140,13,0.0
59397,215,20,0.0
59397,442,13,0.0
59405,124,8,0.0
59405,134,13,0.0
59405,140,13,0.0
59405,145,13,0.0
59405,400,607,0.0
59405,459,8,0.0
59405,489,8,0.0
59411,121,13,0.0
59411,121,19,0.0
59411,215,16,0.0
59411,244,14,0.0
59411,245,13,0.0
59411,245,25,0.0
59422,128,27,0.0
59422,244,19,0.0
59426,212,18,0.0
59426,215,17,0.0
59447,140,16,0.0
59447,153,16,0.0
59447,400,16,0.0
59447,442,16,0.0
59456,19,3,0.0
59456,116,19,0.0
59456,121,3,0.0
59456,134,13,0.0
59456,134,19,0.0
59456,153,3,0.0
59456,153,19,0.0
59456,173,3,0.0
59456,173,19,0.0
59456,178,13,0.0
59456,215,13,0.0
59456,232,13,0.0
59456,232,19,0.0
59456,237,10,0.0
59456,245,9,0.0
59456,265,18,0.0
59456,265,19,0.0
59456,280,13,0.0
59456,280,18,0.0
59456,315,13,0.0
59456,325,3,0.0
59456,325,13,0.0
59456,379,3,0.0
59456,379,13,0.0
59456,379,19,0.0
59456,424,3,0.0
59456,469,3,0.0
59456,469,13,0.0
59456,469,19,0.0
59470,134,22,0.0
59470,140,22,0.0
59470,145,22,0.0
59508,259,23,0.0
59508,265,13,0.0
59508,280,13,0.0
59508,459,23,0.0
59527,140,37,0.0
59527,178,37,0.0
59527,215,37,0.0
59527,442,37,0.0
59540,110,20,0.0
59540,128,20,0.0
59540,215,20,0.0
59540,280,19,0.0
59540,411,13,0.0
59540,459,17,0.0
59557,215,11,0.0
59572,128,19,0.0
59572,134,13,0.0
59572,140,13,0.0
59572,153,13,0.0
59572,210,24,0.0
59572,328,17,0.0
59572,400,13,0.0
59588,459,19,0.0
59596,134,20,0.0
59596,140,20,0.0
59596,145,20,0.0
59599,107,19,0.0
59625,140,13,0.0
59625,215,13,0.0
59625,215,19,0.0
59625,400,13,0.0
59626,134,1,0.0
59626,140,1,0.0
59626,140,13,0.0
59626,145,1,0.0
59626,178,13,0.0
59626,215,13,0.0
59626,245,13,0.0
59626,400,13,0.0
59639,128,19,0.0
59659,107,3,0.0
59659,259,13,0.0
59659,459,13,0.0
59659,477,19,0.0
59660,19,19,0.0
59660,121,19,0.0
59660,122,19,0.0
59660,130,19,0.0
59660,134,19,0.0
59660,315,19,0.0
59660,349,19,0.0
59660,377,19,0.0
59660,424,19,0.0
59660,430,19,0.0
59660,435,19,0.0
59660,439,19,0.0
59660,469,19,0.0
59660,477,19,0.0
59660,480,19,0.0
59667,121,15,0.0
59667,153,15,0.0
59667,219,15,0.0
59667,401,15,0.0
59667,409,15,0.0
59692,215,20,0.0
59718,232,19,0.0
59718,439,19,0.0
59735,140,36,0.0
59735,178,36,0.0
59735,442,36,0.0
59762,125,13,0.0
59762,265,18,0.0
59762,280,18,0.0
59763,125,10,0.0
59763,212,13,0.0
59763,328,13,0.0
59784,107,35,0.0
59784,122,35,0.0
59784,205,35,0.0
59784,266,35,0.0
59784,278,35,0.0
59784,401,35,0.0
59784,424,35,0.0
59787,259,8,0.0
59787,259,18,0.0
59787,280,8,0.0
59795,123,25,0.0
59795,128,25,0.0
59795,205,10,0.0
59795,212,25,0.0
59795,328,25,0.0
59807,125,13,0.0
59807,134,13,0.0
59807,140,13,0.0
59807,145,13,0.0
59830,121,10,0.0
59830,140,13,0.0
59830,178,13,0.0
59830,215,13,0.0
59830,245,10,0.0
59840,107,14,0.0
59843,121,19,0.0
59843,245,19,0.0
59847,215,13,0.0
59847,459,13,0.0
59882,477,19,0.0
59896,107,607,0.0
59896,113,10,0.0
59896,116,10,0.0
59896,232,10,0.0
59896,349,10,0.0
59896,379,10,0.0
59896,430,10,0.0
59896,439,10,0.0
59896,469,10,0.0
59896,477,10,0.0
59896,481,10,0.0
59927,259,19,0.0
59929,19,17,0.0
59929,107,17,0.0
59929,122,17,0.0
59929,153,17,0.0
59929,266,17,0.0
59929,435,17,0.0
59929,442,17,0.0
59929,480,17,0.0
59951,121,22,0.0
59951,121,23,0.0
59951,219,23,0.0
59951,245,22,0.0
59951,379,23,0.0
59951,409,23,0.0
59951,477,23,0.0
59952,107,607,0.0
59955,122,19,0.0
59955,459,20,0.0
59967,121,13,0.0
59967,122,13,0.0
59967,245,13,0.0
59969,128,19,0.0
59969,134,7,0.0
59969,212,19,0.0
59969,237,22,0.0
59969,315,7,0.0
59969,328,19,0.0
59969,379,7,0.0
59969,430,7,0.0
59969,435,7,0.0
59969,439,7,0.0
59969,442,7,0.0
59969,463,7,0.0
59969,469,7,0.0
59969,481,7,0.0
59979,128,13,0.0
59979,134,13,0.0
59979,140,13,0.0
59979,145,13,0.0
59983,121,13,0.0
59994,121,12,0.0
59994,245,12,0.0
59997,140,13,0.0
59997,140,18,0.0
59997,153,18,0.0
59997,178,13,0.0
59997,244,3,0.0
59997,259,13,0.0
59997,265,13,0.0
59997,442,13,0.0
59997,442,18,0.0
60019,386,13,0.0
60019,401,13,0.0
60037,122,19,0.0
60037,212,20,0.0
60037,215,13,0.0
60037,328,20,0.0
60037,401,19,0.0
60041,140,1,0.0
60041,153,1,0.0
60041,215,1,0.0
60041,258,1,0.0
60041,400,1,0.0
60047,459,20,0.0
60051,265,36,0.0
60051,280,36,0.0
60056,125,17,0.0
60056,245,25,0.0
60056,265,17,0.0
60056,280,17,0.0
60069,115,22,0.0
60069,121,32,0.0
60069,125,22,0.0
60069,135,22,0.0
60069,211,13,0.0
60069,245,13,0.0
60069,245,32,0.0
60069,259,22,0.0
60069,417,22,0.0
60069,442,22,0.0
60069,477,13,0.0
60083,128,19,0.0
60083,145,19,0.0
60083,452,19,0.0
60083,497,19,0.0
60087,459,10,0.0
60108,215,19,0.0
60108,280,13,0.0
60111,130,19,0.0
60111,140,13,0.0
60111,140,25,0.0
60111,215,25,0.0
60111,245,19,0.0
60111,442,13,0.0
60135,140,17,0.0
60135,153,17,0.0
60135,215,17,0.0
60135,259,17,0.0
60136,110,11,0.0
60136,128,6,0.0
60136,128,11,0.0
60136,134,19,0.0
60136,178,19,0.0
60136,205,6,0.0
60136,205,11,0.0
60136,205,13,0.0
60136,280,19,0.0
60156,115,19,0.0
60156,135,19,0.0
60156,258,19,0.0
60156,259,19,0.0
60156,265,22,0.0
60156,280,23,0.0
60156,442,19,0.0
60159,130,9,0.0
60159,215,9,0.0
60159,219,9,0.0
60159,480,9,0.0
60163,205,25,0.0
60163,205,37,0.0
60191,3,13,0.0
60191,3,19,0.0
60191,123,19,0.0
60191,128,19,0.0
60191,140,34,0.0
60191,153,34,0.0
60191,205,6,0.0
60191,205,10,0.0
60191,205,13,0.0
60191,205,19,0.0
60191,205,41,0.0
60191,400,34,0.0
60191,442,34,0.0
60191,477,10,0.0
60215,134,58,0.0
60215,140,58,0.0
60215,145,58,0.0
60215,205,13,0.0
60223,280,13,0.0
60223,459,13,0.0
60235,3,36,0.0
60235,128,47,0.0
60235,128,97,0.0
60235,134,9,0.0
60235,140,9,0.0
60235,140,18,0.0
60235,145,9,0.0
60235,205,10,0.0
60235,205,13,0.0
60235,205,17,0.0
60235,205,19,0.0
60235,205,36,0.0
60235,205,47,0.0
60235,205,97,0.0
60235,400,18,0.0
60235,442,18,0.0
60258,134,17,0.0
60258,140,17,0.0
60258,145,17,0.0
60258,215,17,0.0
60265,212,13,0.0
60265,328,13,0.0
60271,3,106,0.0
60271,205,12,0.0
60271,205,20,0.0
60271,402,19,0.0
60298,21,20,0.0
60298,140,18,0.0
60298,215,18,0.0
60308,107,25,0.0
60308,134,25,0.0
60308,178,25,0.0
60308,259,6,0.0
60308,280,6,0.0
60308,280,25,0.0
60314,140,30,0.0
60314,215,30,0.0
60319,19,22,0.0
60319,107,22,0.0
60319,121,22,0.0
60319,122,22,0.0
60319,140,35,0.0
60319,153,22,0.0
60319,178,35,0.0
60319,215,35,0.0
60319,259,35,0.0
60319,409,22,0.0
60319,439,22,0.0
60326,107,13,0.0
60348,123,13,0.0
60348,128,13,0.0
60348,128,20,0.0
60348,128,22,0.0
60348,205,13,0.0
60348,205,20,0.0
60348,205,22,0.0
60381,134,1,0.0
60381,178,1,0.0
60381,280,1,0.0
60399,140,19,0.0
60399,178,19,0.0
60399,442,19,0.0
60422,128,37,0.0
60468,122,15,0.0
60468,135,15,0.0
60468,153,15,0.0
60468,205,15,0.0
60468,379,15,0.0
60468,480,15,0.0
60468,489,15,0.0
60471,459,13,0.0
60492,107,17,0.0
60501,140,20,0.0
60501,258,20,0.0
60527,122,47,0.0
60527,134,47,0.0
60527,135,46,0.0
60527,232,46,0.0
60527,243,46,0.0
60527,265,47,0.0
60527,379,47,0.0
60527,469,47,0.0
60554,215,13,0.0
60556,19,16,0.0
60556,121,1,0.0
60556,134,13,0.0
60556,135,16,0.0
60556,140,13,0.0
60556,145,13,0.0
60556,215,13,0.0
60556,219,16,0.0
60556,245,1,0.0
60556,259,13,0.0
60556,265,13,0.0
60556,280,13,0.0
60556,328,16,0.0
60556,442,16,0.0
60556,452,16,0.0
60574,107,41,0.0
60574,137,13,0.0
60574,140,25,0.0
60574,215,25,0.0
60574,245,13,0.0
60574,259,25,0.0
60574,400,25,0.0
60574,477,13,0.0
60576,137,13,0.0
60576,153,13,0.0
60576,326,13,0.0
60580,215,18,0.0
60580,265,19,0.0
60580,280,19,0.0
60580,467,19,0.0
60584,134,13,0.0
60584,178,13,0.0
60584,280,13,0.0
60591,115,3,0.0
60591,125,3,0.0
60591,135,3,0.0
60591,258,3,0.0
60591,265,3,0.0
60591,280,3,0.0
60598,107,607,0.0
60603,107,607,0.0
60603,128,19,0.0
60603,211,17,0.0
60603,212,17,0.0
60603,215,13,0.0
60603,245,17,0.0
60603,328,17,0.0
60605,215,25,0.0
60612,121,13,0.0
60612,245,13,0.0
60613,128,17,0.0
60621,234,13,0.0
60621,259,13,0.0
60626,469,19,0.0
60640,3,19,0.0
60640,19,19,0.0
60640,121,19,0.0
60640,134,19,0.0
60640,153,19,0.0
60640,402,19,0.0
60640,412,19,0.0
60640,424,19,0.0
60640,435,19,0.0
60640,477,19,0.0
60640,480,19,0.0
60650,134,27,0.0
60650,140,27,0.0
60650,145,27,0.0
60650,215,27,0.0
60650,245,16,0.0
60655,121,13,0.0
60655,134,8,0.0
60655,134,13,0.0
60655,140,8,0.0
60655,145,8,0.0
60655,153,13,0.0
60655,215,13,0.0
60655,377,13,0.0
60655,477,13,0.0
60655,489,13,0.0
60655,497,13,0.0
60677,134,13,0.0
60677,134,31,0.0
60677,140,13,0.0
60677,140,31,0.0
60677,145,13,0.0
60677,145,31,0.0
60677,245,8,0.0
60698,107,13,0.0
60698,477,19,0.0
60725,111,18,0.0
60725,116,18,0.0
60725,134,18,0.0
60725,212,13,0.0
60725,215,19,0.0
60725,232,18,0.0
60725,259,9,0.0
60725,259,13,0.0
60725,259,16,0.0
60725,259,19,0.0
60725,259,27,0.0
60725,280,9,0.0
60725,280,13,0.0
60725,280,27,0.0
60725,319,18,0.0
60725,328,13,0.0
60725,349,18,0.0
60725,377,18,0.0
60725,379,18,0.0
60725,477,11,0.0
60733,134,17,0.0
60733,140,25,0.0
60733,153,25,0.0
60733,173,17,0.0
60733,215,25,0.0
60733,319,17,0.0
60733,349,17,0.0
60733,377,17,0.0
60733,430,17,0.0
60752,107,31,0.0
60752,122,9,0.0
60752,134,14,0.0
60752,145,19,0.0
60752,150,9,0.0
60752,153,9,0.0
60752,215,14,0.0
60752,215,32,0.0
60752,259,6,0.0
60752,259,17,0.0
60752,280,17,0.0
60752,328,9,0.0
60752,379,9,0.0
60752,409,9,0.0
60752,424,9,0.0
60752,463,9,0.0
60847,121,37,0.0
60847,245,37,0.0
60875,3,6,0.0
60882,107,13,0.0
60882,234,52,0.0
60882,259,52,0.0
60882,280,13,0.0
60900,128,8,0.0
60901,128,13,0.0
60901,245,8,0.0
60924,215,8,0.0
60924,245,14,0.0
60925,140,8,0.0
60925,140,13,0.0
60925,153,13,0.0
60925,178,8,0.0
60925,215,8,0.0
60925,215,13,0.0
60938,265,19,0.0
60938,280,19,0.0
60941,134,9,0.0
60941,140,9,0.0
60941,145,9,0.0
60955,376,18,0.0
60956,134,18,0.0
60956,178,18,0.0
60956,215,18,0.0
60956,280,18,0.0
60972,3,41,0.0
60972,259,18,0.0
60984,121,17,0.0
60984,245,17,0.0
60985,134,19,0.0
60985,178,19,0.0
60985,280,19,0.0
61015,215,27,0.0
61038,140,8,0.0
61038,178,8,0.0
61038,442,8,0.0
61049,134,9,0.0
61049,140,9,0.0
61049,145,9,0.0
61056,121,18,0.0
61056,245,18,0.0
61089,134,19,0.0
61089,140,19,0.0
61089,145,19,0.0
61089,215,19,0.0
61089,265,19,0.0
61105,347,607,0.0
61125,211,19,0.0
61125,245,19,0.0
61132,3,6,0.0
61132,173,19,0.0
61132,439,19,0.0
61144,480,13,0.0
61161,121,19,0.0
61161,245,19,0.0
61161,265,19,0.0
61178,140,13,0.0
61178,178,13,0.0
61178,215,13,0.0
61178,400,13,0.0
61178,442,13,0.0
61178,477,14,0.0
61185,3,19,0.0
61185,137,65,0.0
61185,215,65,0.0
61185,237,16,0.0
61185,245,19,0.0
61224,134,9,0.0
61224,140,9,0.0
61224,145,9,0.0
61224,237,13,0.0
61227,19,19,0.0
61227,121,19,0.0
61227,121,26,0.0
61227,125,13,0.0
61227,134,13,0.0
61227,134,19,0.0
61227,137,19,0.0
61227,140,13,0.0
61227,140,19,0.0
61227,145,13,0.0
61227,153,19,0.0
61227,245,26,0.0
61227,265,13,0.0
61227,280,13,0.0
61227,319,19,0.0
61227,400,19,0.0
61227,430,19,0.0
61227,442,19,0.0
61227,469,19,0.0
61229,107,607,0.0
