ip,device,os,ip_device_os_app_4
24980,1,28,3
24981,1,19,4
24983,1,13,1
24983,1,19,4
24983,1,30,1
24985,1,1,1
24985,1,3,2
24985,1,6,3
24985,1,11,1
24985,1,13,8
24985,1,17,1
24985,1,18,14
24985,1,19,9
24985,1,20,1
24985,1,32,3
24985,1,37,1
24985,1,41,3
24985,2,13,1
24985,2,16,2
24985,2,17,1
24985,2,28,1
24990,3,33,1
24993,1,19,5
24997,1,23,2
25000,1,35,3
25009,1,6,4
25009,1,8,3
25009,1,18,6
25009,1,19,10
25009,1,25,2
25009,2,13,6
25010,1,19,1
25018,1,18,1
25018,1,36,2
25020,1,12,1
25028,1,9,1
25028,1,13,4
25028,1,14,7
25028,1,17,2
25028,1,18,4
25028,1,19,3
25039,1,27,3
25039,1,41,3
25041,1,10,3
25041,1,12,1
25041,1,13,5
25041,1,17,1
25041,1,19,4
25041,1,22,5
25042,1,13,8
25057,1,6,2
25057,1,13,1
25057,1,18,1
25057,1,19,1
25057,1,20,1
25058,1,13,1
25058,1,23,2
25058,1,30,1
25060,1,6,5
25071,0,24,1
25071,0,76,1
25071,1,10,9
25071,1,12,4
25071,1,13,9
25071,1,14,1
25071,1,15,1
25071,1,18,1
25071,1,19,10
25071,1,26,7
25071,1,31,1
25071,1,40,1
25071,1,42,1
25071,1,58,1
25071,2,6,1
25071,2,7,1
25071,2,8,1
25071,2,9,1
25071,2,22,2
25071,2,32,1
25071,2,35,2
25071,2,43,1
25071,2,65,2
25071,3032,607,1
25072,1,8,6
25072,1,18,4
25072,1,41,1
25073,1,18,5
25073,1,19,7
25074,1,15,1
25084,1,13,9
25088,1,18,1
25092,1,13,8
25095,1,12,3
25095,1,19,6
25095,1,22,1
25095,1,26,4
25097,0,0,1
25097,1,2,2
25097,1,3,1
25097,1,8,3
25097,1,9,2
25097,1,13,2
25097,1,15,1
25097,1,17,1
25097,1,18,1
25097,1,19,13
25097,1,27,4
25097,1,37,2
25097,1,40,2
25097,1,41,1
25097,1,42,1
25097,1,46,1
25097,1,47,3
25097,1,58,1
25097,1,607,1
25097,2,9,1
25097,2,15,3
25097,2,19,2
25097,2,20,1
25097,2,35,1
25097,2,36,1
25102,1,18,3
25102,1,19,1
25104,1,25,5
25113,1,19,6
25114,1,18,1
25114,1,19,2
25115,1,19,1
25118,0,24,1
25118,1,23,1
25119,1,14,1
25119,1,16,1
25119,1,19,7
25119,1,22,2
25119,2,13,1
25128,1,19,4
25128,1,53,4
25129,1,35,1
25131,1,17,12
25135,1,17,7
25137,1,12,4
25145,1,13,1
25145,1,19,1
25145,1,22,6
25145,1,23,4
25145,3,33,1
25150,1,22,1
25152,1,6,4
25152,1,13,2
25152,1,14,3
25152,1,17,7
25152,1,18,12
25152,1,19,7
25152,3032,607,1
25153,1,19,1
25158,1,8,1
25168,1,19,1
25169,0,24,1
25172,1,13,1
25172,1,16,3
25172,1,19,1
25172,1,22,1
25172,1,37,1
25175,1,6,2
25183,1,16,2
25183,1,53,4
25194,2,9,5
25198,1,10,1
25198,1,25,1
25200,1,13,1
25201,1,8,1
25201,1,9,1
25201,1,37,4
25214,1,19,1
25225,1,13,1
25236,1,18,1
25258,1,6,1
25267,1,13,2
25272,1,19,2
25279,1,6,5
25279,1,13,1
25279,1,19,1
25283,1,13,4
25289,1,13,8
25289,1,14,2
25289,1,19,7
25289,1,41,1
25296,1,18,1
25296,1,19,2
25296,1,22,1
25299,1,12,2
25316,1,16,1
25317,1,17,1
25321,1,13,4
25321,1,19,1
25327,1,13,1
25327,1,19,1
25336,1,17,1
25336,1,53,1
25337,1,10,4
25355,1,13,4
25355,1,19,1
25373,0,0,2
25373,1,13,5
25373,1,15,5
25373,1,18,5
25373,1,19,1
25373,1,47,1
25373,2,53,1
25377,1,27,4
25394,1,3,4
25394,1,13,6
25394,1,19,1
25404,1,13,5
25415,1,13,1
25419,1,10,2
25419,1,19,1
25422,1,18,1
25422,1,19,4
25428,1,14,1
25432,1,10,1
25436,1,19,1
25453,1,17,4
25463,1,14,4
25473,1,13,2
25473,2,1,1
25473,2,13,1
25478,1,14,7
25484,1,48,2
25485,1,16,8
25485,2,16,1
25497,1,19,3
25499,1,9,2
25503,0,50,1
25504,1,36,1
25509,1,13,2
25509,2,10,1
25511,1,19,2
25515,1,13,2
25515,1,17,2
25522,1,20,2
25536,1,15,2
25538,1,13,7
25539,1,22,1
25539,1,53,1
25544,1,18,3
25545,1,18,4
25546,1,25,2
25553,1,8,5
25553,1,13,5
25553,1,14,1
25553,1,17,1
25553,1,19,2
25553,1,22,2
25553,1,607,1
25553,2,22,1
25553,2,43,1
25556,1,11,1
25573,1,10,1
25579,1,8,1
25588,0,24,1
25588,1,13,3
25588,1,17,2
25588,1,18,1
25588,1,19,2
25588,1,22,1
25588,1,27,1
25588,1,607,1
25588,2,2,1
25588,2,9,1
25588,2,19,1
25591,1,13,4
25591,1,22,7
25614,1,3,2
25614,1,8,2
25614,1,9,4
25614,1,13,2
25614,1,14,1
25614,1,15,4
25614,1,19,5
25614,2,4,1
25614,2,20,1
25614,2,22,1
25614,2,32,1
25614,2,37,1
25614,2,44,1
25614,2,607,1
25616,1,13,7
25617,1,19,1
25633,1,13,1
25635,1,28,1
25643,1,3,1
25648,1,2,1
25648,1,3,1
25648,1,10,1
25648,1,13,2
25648,1,17,1
25648,1,19,8
25648,1,22,1
25648,1,25,2
25648,1,28,1
25648,1,41,3
25648,1,53,2
25648,1,607,1
25648,2,9,1
25648,2,11,1
25648,2,15,4
25648,2,19,1
25648,2,20,2
25648,2,37,1
25666,1,10,1
25666,2,65,2
25676,1,4,1
25676,1,6,1
25679,1,9,1
25679,1,10,2
25679,1,14,1
25679,1,18,2
25679,1,19,5
25679,2,13,1
25679,2,14,1
25679,2,19,1
25679,2,36,1
25682,1,22,1
25691,1,13,1
25691,1,19,1
25691,1,22,2
25700,6,29,1
25705,1,10,2
25705,1,11,4
25705,1,13,4
25705,1,15,1
25705,1,16,1
25705,1,18,1
25705,1,19,7
25705,1,22,1
25705,1,25,2
25705,2,13,1
25705,2,19,1
25705,2,25,1
25705,2,37,3
25705,2,53,1
25706,1,13,1
25706,1,18,2
25714,1,14,3
25714,1,41,2
25719,1,36,2
25724,1,1,2
25724,1,3,1
25724,1,18,1
25724,1,32,1
25725,1,17,3
25726,2,31,1
25733,1,20,1
25737,1,6,2
25737,1,12,3
25737,1,13,3
25737,1,14,3
25737,1,19,9
25737,1,20,1
25737,1,22,1
25737,1,27,2
25737,1,28,1
25737,1,30,1
25737,1,35,1
25737,1,37,1
25737,2,19,1
25737,2,49,1
25741,1,13,3
25744,1,4,6
25752,1,13,1
25757,1,31,1
25761,1,3,1
25761,1,6,1
25761,1,8,1
25761,1,13,4
25761,1,15,1
25761,1,17,1
25761,1,19,6
25761,1,20,1
25761,1,34,2
25761,1,607,1
25761,2,8,1
25761,2,16,1
25761,2,17,1
25761,2,19,1
25761,2,37,1
25776,1,9,4
25776,1,13,1
25780,1,13,1
25780,1,19,7
25780,109,29,1
25789,1,19,2
25792,1,9,1
25792,1,10,1
25792,1,16,1
25792,1,17,1
25792,1,18,1
25792,1,19,6
25792,1,22,3
25792,1,25,2
25792,1,30,1
25792,1,41,1
25792,2,9,1
25792,2,13,1
25792,2,19,3
25792,2,35,4
25796,1,13,1
25796,3032,607,1
25798,1,3,1
25798,1,19,1
25798,1,25,4
25798,1,36,2
25801,1,41,1
25810,1,13,11
25812,1,17,2
25818,1,3,1
25818,1,6,1
25818,1,8,1
25818,1,11,1
25818,1,13,1
25818,1,14,1
25818,1,17,1
25818,1,18,2
25818,1,19,5
25818,1,22,5
25818,1,26,1
25818,1,27,3
25818,1,28,1
25818,1,35,1
25818,1,37,8
25818,1,41,1
25818,1,53,1
25818,1,68,1
25818,2,9,1
25818,2,25,1
25858,1,17,5
25858,1,47,1
25870,1,12,1
25877,1,17,3
25885,1,13,1
25885,1,18,1
25892,1,19,2
25905,1,6,3
25905,1,13,4
25928,1,19,1
25931,1,13,1
25933,1,19,2
25958,1,10,8
25958,1,18,1
25958,1,19,1
25975,1,13,3
25996,1,13,8
25996,1,19,2
26011,1,8,1
26011,1,19,1
26011,1,20,2
26037,1,19,3
26039,1,22,2
26039,2,49,2
26050,1,10,1
26050,1,19,1
26050,1,23,1
26057,1,1,1
26080,1,3,1
26080,1,13,2
26101,1,16,1
26119,1,18,1
26120,1,8,1
26129,1,13,4
26129,1,19,1
26130,1,32,5
26136,1,18,1
26156,1,13,1
26156,1,31,5
26160,1,13,3
26160,1,19,1
26164,1,19,1
26172,1,1,2
26177,1,16,1
26177,1,17,4
26184,1,19,3
26185,1,19,1
26190,1,13,2
26190,1,18,4
26208,1,10,6
26208,1,13,6
26208,1,19,2
26208,1,27,1
26218,1,13,2
26218,1,17,1
26218,1,19,3
26218,1,23,1
26218,2,13,3
26231,1,15,1
26234,1,18,1
26237,1,28,1
26238,1,19,5
26241,1,6,7
26241,1,9,1
26241,1,17,1
26241,1,53,3
26246,1,18,1
26249,1,19,1
26258,1,19,1
26259,1,19,1
26261,1,19,1
26263,1,13,4
26263,1,19,3
26263,1,32,2
26263,2,20,1
26269,1,13,1
26279,1,35,8
26280,1,19,7
26285,1,13,4
26285,1,15,1
26292,1,13,4
26292,1,19,1
26294,1,13,3
26298,1,19,2
26301,1,13,5
26301,1,37,9
26310,1,14,1
26310,1,19,1
26318,1,15,1
26318,1,17,4
26318,1,20,1
26325,1,18,5
26337,1,17,1
26338,1,13,1
26346,1,8,1
26349,1,19,1
26350,1,17,2
26350,1,19,1
26363,1,19,1
26363,1,23,1
26367,1,13,1
26367,1,16,5
26379,1,19,1
26381,1,20,1
26382,1,12,5
26382,1,19,5
26384,1,4,2
26384,1,6,1
26384,1,9,1
26384,1,12,1
26384,1,26,1
26384,1,37,1
26388,1,13,4
26388,1,18,4
26388,1,23,1
26388,3,33,1
26390,1,10,1
26390,1,19,5
26390,1,23,1
26398,1,18,6
26398,1,19,1
26400,1,19,2
26400,1,25,2
26400,1,36,1
26400,1,41,1
26402,2,30,4
26403,1,19,3
26406,1,18,1
26408,1,19,3
26408,1,20,3
26409,1,13,3
26409,1,19,1
26411,1,13,1
26411,1,19,1
26424,1,19,1
26424,1,25,3
26428,1,6,3
26428,1,7,5
26428,1,17,1
26428,1,18,1
26428,3032,607,1
26436,1,6,5
26436,1,13,1
26449,1,13,2
26449,1,17,1
26449,1,19,3
26449,1,47,1
26454,1,16,1
26473,1,13,4
26473,1,36,1
26473,1,37,2
26475,1,18,3
26481,1,17,3
26481,1,19,1
26490,1,19,6
26511,1,19,4
26515,1,8,1
26515,1,13,6
26515,1,15,1
26515,1,19,5
26519,1,13,1
26522,1,13,1
26522,1,19,1
26522,2,36,1
26523,1,17,1
26531,1,9,5
26531,1,10,2
26531,1,19,2
26531,1,20,4
26539,1,19,1
26541,1,6,2
26541,1,13,10
26549,1,8,1
26549,1,22,1
26556,1,13,1
26556,1,18,1
26556,1,27,4
26564,1,20,2
26564,1,30,3
26565,1,13,1
26565,1,19,1
26569,0,24,1
26569,1,3,8
26569,1,13,1
26569,1,19,5
26569,1,41,3
26569,1,79,1
26569,2,19,1
26577,1,1,2
26577,1,6,1
26577,1,13,3
26577,1,19,4
26577,3032,607,1
26580,1,30,5
26583,1,13,3
26583,1,19,1
26583,1,31,1
26583,1,41,2
26583,2,9,1
26584,1,18,1
26589,1,12,1
26589,1,19,1
26589,2,27,1
26593,1,17,4
26593,1,22,8
26594,1,15,3
26597,1,35,1
26604,1,17,2
26616,1,4,2
26616,1,17,1
26616,1,32,1
26619,1,3,1
26619,1,13,1
26619,1,16,1
26619,1,18,1
26619,1,19,1
26619,2,11,1
26619,2,37,1
26622,1,14,8
26622,1,19,6
26624,1,8,7
26624,1,13,1
26630,1,13,1
26637,1,13,5
26637,1,22,1
26643,1,19,1
26643,2,13,5
26643,2,19,1
26647,1,9,1
26647,1,13,4
26647,1,19,5
26647,2,13,3
26647,3032,607,1
26651,1,17,2
26661,1,19,6
26662,1,18,1
26666,1,19,9
26669,1,14,1
26670,1,8,1
26674,1,13,1
26674,1,22,2
26682,1,13,4
26682,1,17,3
26682,1,25,2
26688,1,18,5
26695,1,8,5
26695,1,19,11
26697,1,6,1
26697,1,18,3
26697,1,19,1
26705,1,19,7
26705,1,30,7
26705,1,41,4
26705,2,37,1
26708,1,13,7
26708,1,19,1
26708,1,20,5
26714,1,10,2
26726,1,19,2
26726,1,22,3
26727,1,30,1
26728,0,29,1
26728,1,12,1
26728,1,15,1
26735,1,13,2
26735,1,19,8
26735,1,32,4
26759,1,13,2
26759,1,14,1
26759,1,19,4
26766,1,2,4
26766,1,19,4
26777,1,8,1
26782,1,17,3
26782,1,19,3
26784,1,13,4
26784,1,17,1
26785,1,13,3
26787,1,22,3
26793,1,19,5
26799,1,13,4
26799,1,18,1
26799,1,19,2
26799,1,22,7
26799,1,25,4
26799,1,42,4
26801,1,8,1
26801,1,19,1
26801,1,41,3
26802,1,6,3
26810,1,19,4
26812,1,19,6
26812,1,25,1
26812,1,30,1
26814,0,21,1
26814,1,3,3
26814,1,6,4
26814,1,8,2
26814,1,9,2
26814,1,13,6
26814,1,17,2
26814,1,19,14
26814,1,20,1
26814,1,25,5
26814,1,27,4
26814,1,53,12
26814,2,17,4
26814,2,19,1
26814,2,22,1
26814,59,3,3
26820,0,38,1
26824,1,48,3
26826,1,13,1
26826,1,17,1
26826,1,19,4
26839,1,8,2
26849,1,6,1
26849,1,13,3
26849,1,19,4
26849,1,22,1
26849,3032,607,1
26851,0,59,1
26856,1,37,1
26858,1,13,4
26858,1,19,7
26860,1,9,1
26863,1,6,1
26863,1,13,7
26865,1,18,2
26865,2,2,2
26870,1,13,3
26873,1,12,1
26876,1,6,1
26876,1,9,1
26876,1,15,7
26877,1,13,1
26879,1,3,1
26879,1,19,7
26889,1,8,1
26889,1,13,9
26890,1,2,1
26890,1,6,1
26890,1,13,1
26890,1,19,1
26890,2,9,1
26890,2,13,2
26896,1,19,5
26905,1,19,2
26908,1,9,8
26908,1,16,3
26908,1,19,8
26913,1,13,4
26913,1,20,2
26914,1,28,10
26916,1,13,9
26919,1,10,10
26919,1,18,6
26919,1,19,5
26925,1,13,1
26925,1,22,3
26925,3032,607,1
26926,1,9,2
26926,1,23,3
26929,1,3,1
26930,1,17,9
26930,1,19,1
26934,1,13,10
26934,1,18,12
26934,1,19,4
26939,1,9,3
26939,1,22,2
26941,1,13,1
26948,1,13,1
26951,1,12,7
26951,1,14,7
26953,1,8,1
26953,2,13,2
26958,1,17,1
26958,1,19,2
26961,1,10,1
26961,1,19,3
26961,1,41,3
26963,1,32,12
26968,0,24,1
26968,1,1,1
26968,1,2,1
26968,1,3,1
26968,1,13,1
26968,1,15,6
26968,1,17,4
26980,1,14,1
26980,1,15,6
26990,1,13,1
26990,1,22,1
26995,0,21,1
26995,0,50,1
26995,1,1,1
26995,1,2,1
26995,1,3,1
26995,1,6,8
26995,1,8,7
26995,1,9,2
26995,1,10,1
26995,1,11,2
26995,1,12,8
26995,1,13,15
26995,1,14,3
26995,1,15,11
26995,1,16,1
26995,1,17,4
26995,1,18,9
26995,1,19,14
26995,1,20,6
26995,1,22,9
26995,1,23,7
26995,1,25,4
26995,1,26,1
26995,1,28,1
26995,1,30,8
26995,1,31,1
26995,1,32,6
26995,1,34,1
26995,1,35,3
26995,1,36,2
26995,1,37,3
26995,1,39,2
26995,1,41,1
26995,1,47,3
26995,1,53,2
26995,1,79,1
26995,1,607,1
26995,2,4,1
26995,2,9,3
26995,2,10,1
26995,2,11,1
26995,2,13,7
26995,2,18,4
26995,2,20,1
26995,2,41,1
26995,2,42,1
26995,2,49,1
26995,2,65,1
26995,124,0,1
26995,3032,607,1
26997,1,13,1
26998,1,10,1
26998,1,12,4
26998,1,13,1
26998,1,20,4
27001,1,6,8
27001,1,13,8
27001,1,25,5
27003,1,13,5
27007,1,47,2
27008,1,1,2
27014,1,22,6
27015,1,18,3
27027,1,4,1
27027,1,10,4
27027,1,17,2
27027,1,19,7
27028,1,13,5
27028,1,19,1
27033,1,9,5
27033,1,13,1
27035,1,12,1
27035,1,13,2
27035,1,19,1
27036,1,17,2
27038,1,8,1
27038,1,13,4
27038,1,18,1
27038,1,19,3
27038,1,20,1
27038,1,25,2
27038,1,41,5
27039,1,22,1
27039,2,19,1
27045,1,16,1
27045,1,19,1
27056,1,1,1
27056,1,19,1
27062,1,19,2
27065,1,13,2
27065,1,19,4
27083,1,19,6
27086,1,17,1
27086,1,18,3
27086,1,20,1
27087,1,3,2
27087,1,19,1
27090,1,13,3
27090,1,14,2
27090,1,15,1
27090,1,18,1
27090,1,19,3
27090,2,9,3
27090,2,25,1
27090,2,27,3
27095,1,19,4
27097,1,19,5
27099,1,13,8
27102,1,8,2
27102,1,10,1
27102,1,17,1
27102,1,19,1
27102,2,22,1
27110,1,28,4
27114,1,6,5
27114,1,19,8
27114,1,30,1
27114,1,41,1
27116,1,18,5
27118,0,38,1
27132,1,6,2
27132,1,13,1
27132,1,14,3
27132,1,19,4
27132,1,20,3
27132,1,37,1
27159,1,6,4
27159,1,8,1
27171,1,15,1
27172,1,19,3
27175,1,13,2
27186,1,13,7
27186,1,15,1
27216,1,8,6
27216,1,13,7
27220,1,19,4
27232,1,10,1
27232,1,13,5
27232,1,19,1
27233,1,20,1
27234,1,9,1
27234,1,26,4
27236,1,53,2
27238,1,22,1
27246,1,18,1
27248,1,19,5
27253,1,10,3
27253,1,13,4
27255,1,14,8
27255,1,23,2
27259,1,19,10
27259,1,72,1
27262,1,19,2
27268,1,13,5
27268,1,25,10
27278,1,19,1
27288,1,15,1
27288,1,41,1
27303,1,19,1
27307,1,2,6
27307,1,19,1
27307,3032,607,1
27312,1,13,7
27318,1,19,2
27331,1,18,4
27332,1,13,7
27334,1,19,4
27336,2,65,1
27339,1,23,4
27342,1,13,3
27344,1,19,2
27352,1,13,9
27352,1,19,11
27355,1,13,9
27356,1,19,5
27364,1,10,7
27365,1,19,1
27371,1,13,1
27378,1,19,4
27388,2,17,1
27395,1,18,2
27396,1,13,7
27396,1,22,1
27403,1,13,6
27403,1,19,4
27406,1,13,1
27412,1,19,7
27415,1,17,1
27422,1,19,6
27425,1,18,5
27427,1,17,1
27428,1,6,1
27428,1,11,1
27428,2,13,1
27431,1,3,1
27431,1,28,4
27437,1,19,4
27438,1,30,1
27438,1,42,1
27456,1,13,11
27460,1,47,1
27461,1,32,2
27468,1,13,1
27468,1,19,5
27469,1,3,1
27469,1,10,2
27469,1,13,2
27469,1,19,1
27473,1,17,1
27475,1,13,1
27476,1,10,1
27476,1,13,1
27476,1,23,4
27478,1,13,4
27478,1,17,2
27481,1,13,7
27482,1,11,1
27482,1,13,2
27482,1,19,10
27482,1,25,2
27489,1,23,1
27491,0,33,1
27499,1,4,1
27499,1,9,1
27499,1,16,1
27499,1,18,4
27499,1,19,2
27499,1,22,1
27505,1,13,9
27507,1,18,7
27510,1,8,1
27510,1,13,2
27513,1,13,1
27513,1,20,1
27518,1,1,5
27518,1,13,4
27521,1,19,4
27523,1,13,4
27526,1,8,3
27526,1,9,1
27526,1,17,1
27526,1,19,3
27526,1,49,1
27530,1,15,2
27530,1,19,1
27539,1,19,1
27549,1,3,5
27549,1,19,1
27557,1,13,1
27561,1,1,1
27561,1,13,1
27561,1,17,2
27561,1,18,1
27561,1,19,1
27561,1,23,3
27563,1,19,1
27569,1,6,5
27574,1,16,1
27579,1,12,3
27579,1,19,2
27584,1,13,1
27585,1,13,1
27585,1,19,4
27595,1,19,10
27597,1,13,2
27597,1,19,2
27597,1,27,4
27597,1,41,2
27597,1,46,4
27601,1,8,1
27607,1,7,1
27607,1,13,6
27607,1,15,6
27607,1,17,3
27607,1,19,7
27607,1,30,2
27610,1,13,2
27614,1,25,1
27627,1,17,5
27627,1,19,6
27635,1,6,9
27635,1,13,5
27635,1,15,2
27639,1,13,1
27639,1,17,5
27639,1,19,6
27639,1,22,1
27639,1,49,2
27646,1,6,1
27646,1,13,2
27646,1,15,5
27646,1,19,8
27661,1,19,3
27667,1,35,1
27678,1,10,1
27678,1,13,9
27678,1,16,2
27678,1,19,5
27683,1,8,1
27685,1,22,1
27705,1,13,5
27706,1,13,1
27712,1,17,5
27722,1,13,2
27730,1,48,1
27742,2,19,2
27749,1,19,1
27749,2,2,1
27750,1,37,1
27751,1,13,3
27751,1,18,7
27751,1,35,1
27767,1,19,5
27767,1,27,2
27782,1,10,1
27782,1,13,8
27782,1,19,6
27782,1,20,5
27782,1,28,1
27782,1,35,3
27794,1,19,2
27794,1,35,1
27794,1,57,1
27807,1,12,1
27807,1,18,4
27807,1,42,11
27807,2,6,3
27815,1,13,7
27818,1,13,5
27818,1,18,1
27818,1,28,3
27819,1,13,1
27819,1,15,1
27819,1,19,7
27819,1,22,7
27820,1,16,4
27820,1,18,2
27820,1,19,1
27820,1,20,1
27820,1,35,1
27823,1,19,3
27824,1,17,3
27824,1,48,1
27824,3032,607,1
27837,1,19,1
27838,1,9,3
27838,1,18,8
27838,1,19,1
27838,1,46,1
27840,1,10,4
27840,1,19,1
27840,1,23,1
27845,1,13,1
27845,1,19,2
27846,1,37,1
27848,1,13,1
27849,1,10,1
27849,1,13,2
27849,1,19,5
27849,1,20,1
27849,1,28,9
27849,1,40,4
27849,1,41,1
27856,1,19,8
27866,1,17,1
27868,1,19,9
27878,1,13,6
27879,1,6,3
27879,1,19,1
27884,1,18,1
27884,1,19,1
27894,1,8,4
27901,1,19,1
27906,2,19,1
27907,1,22,5
27908,1,22,2
27908,1,28,1
27909,1,4,4
27913,1,19,1
27914,1,1,1
27917,1,1,1
27917,1,9,2
27917,1,13,2
27918,1,8,2
27918,1,15,4
27918,1,17,1
27918,1,19,7
27918,1,41,1
27918,766,0,1
27922,1,10,7
27923,1,19,1
27927,1,9,2
27936,1,19,13
27938,1,17,1
27938,1,19,1
27938,1,20,2
27938,18,0,1
27946,1,6,1
27946,1,19,5
27946,1,20,5
27948,1,3,2
27948,1,6,7
27948,1,13,4
27948,1,18,6
27948,1,19,2
27948,1,31,1
27956,1,16,1
27956,1,22,5
27959,1,13,5
27959,1,19,1
27963,1,13,6
27963,1,18,1
27963,1,20,2
27966,1,19,2
27970,1,13,10
27970,1,22,5
27982,1,15,1
27982,1,37,1
27983,1,17,2
27984,1,6,6
27984,1,19,2
27985,1,13,2
27985,1,17,2
27985,1,19,4
27985,1,31,3
27988,1,22,1
27988,1,28,1
27993,1,8,6
27993,1,19,4
27997,1,13,2
27997,1,17,2
27999,1,17,3
28010,1,13,4
28010,1,26,4
28011,1,9,8
28011,1,19,2
28012,1,13,1
28013,1,13,10
28019,1,3,6
28019,1,22,13
28019,1,35,1
28021,1,10,4
28021,1,13,4
28021,1,44,6
28034,1,17,2
28037,1,13,2
28037,1,19,6
28037,1,22,1
28043,1,10,9
28043,1,16,2
28043,1,41,2
28046,1,8,4
28046,1,13,6
28046,1,18,2
28046,1,19,1
28051,1,34,7
28055,1,3,1
28055,1,41,2
28059,1,19,1
28069,1,13,4
28069,1,19,1
28076,1,13,1
28081,0,29,1
28081,1,9,1
28081,1,17,1
28081,1,19,1
28081,1,40,1
28082,1,49,8
28089,1,8,4
28089,1,19,3
28089,1,22,1
28091,1,13,1
28091,1,19,4
28097,1,13,1
28097,1,19,1
28099,1,13,1
28099,1,19,1
28112,1,1,1
28112,1,13,4
28112,1,14,2
28112,1,15,3
28112,1,16,9
28112,1,19,4
28112,1,35,1
28113,0,29,1
28113,1,6,1
28113,1,17,1
28113,1,19,3
28113,1,20,2
28117,1,8,5
28117,1,9,1
28117,1,13,12
28117,1,19,6
28123,1,19,5
28123,1,27,3
28123,1,35,1
28123,1,41,1
28128,1,3,1
28128,1,19,7
28128,1,23,1
28131,1,19,1
28132,1,22,4
28140,1,1,1
28140,1,13,10
28140,1,19,3
28140,1,30,4
28147,1,27,1
28156,1,8,1
28156,1,15,4
28160,1,25,2
28162,1,22,3
28167,1,13,1
28168,1,10,1
28168,1,16,1
28168,1,18,1
28169,1,10,3
28169,1,13,4
28169,1,19,3
28169,1,22,1
28174,1,15,4
28176,1,1,1
28176,1,13,3
28176,1,19,4
28179,1,13,1
28183,1,3,1
28183,1,19,4
28183,1,35,2
28186,1,14,4
28186,1,19,1
28191,1,19,6
28194,1,19,2
28194,1,20,1
28198,1,17,1
28198,1,18,5
28198,1,19,8
28198,1,41,4
28221,1,8,5
28221,1,13,5
28221,1,17,1
28221,61,21,1
28222,1,4,1
28222,1,13,1
28223,1,6,1
28223,1,13,7
28223,1,17,3
28223,1,18,4
28223,1,41,1
28226,1,8,1
28226,1,13,1
28226,1,19,1
28226,1,48,1
28228,1,13,1
28228,1,19,1
28228,1,35,1
28237,1,13,4
28244,1,22,1
28246,1,19,2
28247,1,8,1
28249,1,19,1
28249,1,22,1
28250,1,25,2
28253,1,3,1
28253,1,13,1
28253,1,16,2
28262,1,13,10
28262,1,19,4
28271,1,3,6
28272,1,10,1
28272,1,13,3
28272,1,40,3
28273,1,19,2
28273,1,22,1
28275,1,37,5
28277,1,6,4
28277,1,8,1
28283,1,8,4
28283,1,13,1
28283,1,19,6
28295,1,19,6
28298,1,19,1
28302,1,13,1
28302,1,22,3
28324,1,13,1
28325,1,19,2
28331,1,13,1
28331,1,18,1
28336,1,17,5
28336,1,18,1
28345,1,13,10
28350,1,25,2
28350,30,0,1
28351,1,13,2
28359,0,24,1
28359,1,8,3
28359,1,13,3
28359,1,18,5
28359,1,20,1
28361,1,13,1
28361,1,22,1
28361,1,46,1
28361,5,45,1
28362,1,13,3
28362,1,17,1
28362,1,22,1
28363,1,19,8
28372,1,14,1
28379,1,1,1
28379,1,9,1
28379,1,18,1
28379,1,19,4
28382,1,10,1
28382,1,19,3
28382,1,25,4
28384,1,2,5
28385,1,6,5
28387,1,19,1
28392,1,19,2
28393,1,3,5
28393,1,13,1
28397,1,16,1
28411,1,20,1
28411,1,22,1
28417,1,25,3
28420,1,9,1
28420,1,19,6
28427,1,13,1
28427,1,17,3
28427,1,19,4
28434,1,22,4
28449,1,13,1
28449,1,17,1
28461,1,19,4
28463,1,9,2
28471,1,13,3
28472,1,19,7
28476,1,25,6
28478,1,25,1
28479,1,13,1
28479,1,19,3
28485,1,13,3
28498,1,35,7
28500,1,19,4
28514,1,9,2
28522,1,17,7
28523,1,22,2
28523,1,23,1
28531,1,19,1
28536,1,11,1
28536,1,42,3
28551,1,2,1
28551,2,20,6
28556,1,17,6
28563,1,13,6
28563,1,19,3
28564,0,0,1
28564,1,4,1
28564,1,13,4
28564,1,27,1
28565,1,18,2
28578,1,13,4
28578,1,15,1
28582,1,23,1
28584,1,13,1
28584,1,19,1
28584,1,23,2
28585,1,37,1
28590,1,3,1
28590,2,22,1
28597,1,11,7
28597,1,20,2
28598,1,13,2
28607,1,10,1
28607,1,13,6
28607,1,28,6
28607,3032,607,1
28608,1,41,2
28621,1,6,1
28621,1,19,4
28627,1,22,1
28642,1,15,1
28642,1,19,6
28643,1,13,1
28649,1,17,8
28652,1,3,6
28668,1,49,6
28674,1,36,1
28678,1,19,2
28678,1,20,2
28683,1,13,3
28697,1,19,2
28705,1,22,1
28709,1,13,3
28709,1,19,5
28714,1,17,5
28714,1,18,7
28714,1,19,1
28722,1,13,5
28722,1,19,1
28722,1,25,1
28725,1,13,1
28725,1,17,4
28730,1,20,4
28731,1,19,7
28733,1,6,1
28735,1,19,4
28739,1,8,1
28739,1,13,4
28739,1,19,4
28739,2,17,1
28742,1,13,4
28751,1,53,1
28758,1,5,2
28761,1,15,3
28767,2,19,4
28778,1,17,6
28778,1,19,2
28778,1,98,1
28780,1,8,4
28780,1,13,2
28791,1,6,5
28791,1,19,1
28806,1,23,1
