ip,device,os,ip_device_os_app_4
56936,1,28,5
56972,1,13,4
57100,1,13,2
57117,1,18,3
57127,1,13,2
57127,2,13,1
57127,2,47,1
57154,1,1,1
57154,3032,607,1
57182,1,13,8
57276,1,40,2
57296,1,17,4
57301,1,13,1
57301,1,37,5
57306,1,20,3
57315,1,13,4
57317,1,13,2
57333,1,13,6
57333,1,44,1
57339,1,19,2
57339,1,27,4
57363,1,13,4
57400,1,22,3
57435,1,1,1
57498,1,13,1
57519,1,13,13
57519,1,17,10
57519,1,19,3
57519,1,20,1
57519,2,18,1
57546,1,22,3
57546,1,41,1
57559,1,6,2
57559,1,8,1
57559,1,15,4
57559,1,18,1
57559,1,19,4
57559,1,20,3
57559,1,23,9
57559,1,34,1
57559,2,17,1
57563,1,11,4
57569,1,23,1
57576,1,9,1
57576,1,19,1
57605,1,13,5
57638,1,20,1
57642,1,13,3
57646,1,3,4
57646,1,13,4
57649,1,17,3
57656,1,16,2
57685,2,13,4
57685,2,18,4
57696,1,13,3
57703,1,19,2
57703,1,22,1
57711,1,22,1
57717,1,58,2
57751,1,19,2
57781,1,10,7
57802,1,19,1
57802,1,22,6
57805,1,17,3
57809,1,19,7
57834,1,13,2
57834,1,19,2
57834,1,22,8
57849,1,19,2
57854,1,19,1
57859,1,1,1
57868,1,17,3
57868,1,18,4
57926,1,19,1
57950,1,3,4
57965,1,70,2
57971,1,18,1
57976,1,19,2
57979,1,19,3
58005,1,19,4
58005,1,57,1
58011,1,13,2
58014,1,13,1
58028,1,9,6
58028,1,13,1
58044,1,19,3
58057,1,19,1
58057,1,20,3
58072,1,17,5
58072,1,32,6
58085,1,19,1
58092,3032,607,1
58096,1,37,4
58100,1,13,6
58122,1,14,1
58128,1,12,4
58151,1,13,1
58158,1,19,2
58192,1,9,1
58192,1,13,1
58203,1,17,2
58218,1,47,2
58237,1,13,2
58250,1,16,2
58250,1,19,4
58250,1,22,1
58250,1,41,6
58254,1,13,6
58254,1,14,1
58254,1,25,3
58264,1,13,6
58264,1,19,5
58271,1,19,3
58280,1,13,1
58281,1,14,8
58287,1,34,4
58288,1,10,1
58288,1,14,2
58308,1,9,4
58332,1,22,3
58357,1,22,3
58363,1,6,1
58363,1,13,4
58363,1,19,3
58363,1,30,4
58363,2,25,6
58368,1,10,2
58369,1,6,1
58369,1,13,1
58369,1,17,3
58369,1,18,3
58369,1,19,1
58369,2,35,1
58375,1,17,1
58375,1,18,3
58404,1,19,7
58404,1,22,1
58404,1,30,3
58404,1,41,1
58404,2,9,4
58412,1,1,4
58415,1,11,1
58431,1,10,2
58431,1,19,1
58431,1,22,1
58431,1,53,4
58434,1,19,1
58434,1,22,4
58434,1,25,1
58434,1,30,1
58453,1,15,2
58453,1,48,1
58466,1,18,1
58472,1,9,2
58472,1,13,3
58472,1,16,1
58472,1,19,5
58472,1,31,1
58472,2,13,1
58472,3032,607,1
58474,1,32,4
58475,1,17,4
58476,1,13,4
58476,1,15,3
58476,1,19,2
58478,1,13,3
58485,1,16,6
58485,1,19,2
58489,1,13,1
58493,1,19,3
58514,1,3,1
58524,1,8,1
58529,1,15,1
58529,1,19,1
58542,1,17,10
58542,1,28,1
58545,1,26,2
58556,1,13,1
58556,1,15,3
58561,1,15,3
58570,1,13,1
58570,1,19,1
58570,1,607,1
58585,1,8,2
58585,1,13,5
58585,1,17,2
58585,1,19,6
58589,1,8,6
58589,1,13,4
58602,1,17,1
58602,2,22,1
58614,1,11,1
58614,1,15,4
58614,1,17,2
58614,1,37,1
58635,1,8,5
58637,1,8,3
58637,1,13,5
58637,1,19,3
58637,3032,607,1
58642,1,13,4
58669,1,8,2
58669,1,13,2
58671,1,20,4
58671,1,41,2
58672,1,20,1
58677,1,13,1
58690,1,19,3
58690,1,23,2
58700,1,13,2
58700,1,19,4
58700,1,41,6
58705,1,19,5
58705,2,40,1
58708,1,10,1
58712,1,18,3
58716,1,18,4
58716,1,28,3
58723,1,25,1
58754,1,13,3
58787,1,13,2
58793,1,13,3
58805,1,41,1
58827,1,13,2
58827,1,25,1
58838,1,19,4
58838,1,25,1
58842,1,19,4
58842,1,25,1
58845,1,13,4
58871,1,13,7
58884,1,37,1
58905,1,19,4
58913,1,41,5
58918,1,6,6
58960,1,13,1
58961,1,19,1
58962,1,12,3
58962,1,20,1
58973,1,25,1
58973,1,35,3
58978,1,6,2
58982,1,25,4
58985,3032,607,1
58994,1,1,4
58994,1,6,3
58994,1,13,6
59008,1,18,1
59015,1,17,3
59020,1,20,3
59020,1,22,4
59026,1,13,1
59032,1,14,1
59032,1,16,2
59045,1,17,1
59045,1,19,4
59058,1,19,1
59058,1,58,1
59062,1,13,3
59064,1,13,5
59064,1,17,1
59064,1,19,6
59064,1,64,2
59071,1,19,1
59076,1,13,3
59086,1,53,1
59096,1,16,2
59096,1,18,1
59096,1,19,3
59108,1,19,4
59117,1,19,1
59123,1,13,9
59124,1,18,4
59124,1,19,3
59125,1,13,9
59125,1,17,1
59125,1,18,1
59125,1,19,5
59125,1,22,1
59125,1,23,1
59125,1,25,2
59125,1,28,1
59125,1,35,2
59125,2,8,1
59134,1,13,3
59134,1,19,9
59134,1,20,2
59139,1,13,2
59142,1,27,8
59145,1,19,1
59145,1,27,1
59146,2,30,1
59151,1,6,2
59151,1,13,5
59151,1,19,6
59152,3032,607,1
59159,1,12,7
59168,1,2,1
59168,1,14,1
59168,1,17,1
59168,1,19,3
59170,1,47,5
59182,1,13,2
59182,1,19,1
59184,1,19,1
59184,2,9,1
59189,1,13,2
59189,1,25,6
59190,1,13,4
59190,1,19,2
59207,1,3,2
59207,1,25,7
59211,1,17,1
59214,1,41,1
59226,1,58,3
59233,1,13,1
59245,1,8,2
59245,1,15,7
59262,1,42,4
59263,1,9,1
59280,1,25,4
59290,1,11,4
59291,1,1,1
59295,1,13,2
59323,1,4,1
59323,1,8,1
59323,1,17,1
59331,1,19,2
59343,1,19,2
59343,1,36,1
59361,1,13,1
59369,1,13,4
59377,1,4,1
59377,1,9,1
59377,1,13,1
59384,1,10,2
59384,1,37,1
59384,2,9,1
59395,1,2,3
59395,1,8,4
59395,1,13,3
59395,1,16,4
59395,1,18,3
59395,1,19,9
59395,1,20,4
59395,1,22,1
59395,2,13,1
59395,2,19,1
59397,1,13,2
59397,1,20,1
59405,1,8,3
59405,1,13,4
59405,1,607,1
59411,1,13,2
59411,1,14,1
59411,1,16,1
59411,1,19,1
59411,1,25,2
59422,1,19,1
59422,1,27,1
59426,1,17,1
59426,1,18,1
59447,1,16,4
59456,1,3,5
59456,1,9,1
59456,1,10,1
59456,1,13,8
59456,1,18,2
59456,1,19,8
59470,1,22,4
59508,1,13,2
59508,1,23,2
59527,1,37,3
59540,1,13,1
59540,1,17,2
59540,1,19,1
59540,1,20,1
59540,2,20,2
59557,1,11,1
59572,0,24,1
59572,1,13,4
59572,1,17,1
59572,2,19,1
59588,1,19,2
59596,1,20,4
59599,1,19,1
59625,1,13,3
59625,1,19,1
59626,1,1,4
59626,1,13,5
59639,1,19,1
59659,1,3,1
59659,1,13,2
59659,1,19,1
59660,1,19,11
59667,1,15,5
59692,1,20,1
59718,1,19,2
59735,1,36,3
59762,1,13,1
59762,1,18,2
59763,1,10,1
59763,1,13,2
59784,1,35,7
59787,1,8,2
59787,1,18,1
59795,1,10,1
59795,1,25,4
59807,1,13,5
59830,1,10,3
59830,1,13,3
59840,1,14,1
59843,1,19,3
59847,1,13,3
59882,1,19,1
59896,1,10,9
59896,3032,607,1
59927,1,19,1
59929,1,17,8
59951,1,22,3
59951,1,23,5
59952,3032,607,1
59955,1,19,1
59955,1,20,2
59967,1,13,4
59969,1,7,6
59969,1,19,3
59969,1,22,1
59979,1,13,5
59983,1,13,1
59994,1,12,3
59997,1,3,1
59997,1,13,4
59997,1,18,3
60019,1,13,2
60037,1,13,1
60037,1,19,2
60037,1,20,2
60041,1,1,5
60047,1,20,2
60051,1,36,2
60056,1,17,3
60056,1,25,1
60069,1,13,3
60069,1,22,4
60069,1,32,3
60083,1,19,4
60087,1,10,1
60108,1,13,1
60108,1,19,1
60111,1,13,2
60111,1,19,2
60111,1,25,2
60135,1,17,4
60136,1,19,3
60136,2,6,2
60136,2,11,3
60136,2,13,1
60156,1,19,4
60156,1,22,1
60156,1,23,1
60159,1,9,3
60159,2,9,1
60163,1,25,1
60163,1,37,1
60191,1,6,1
60191,1,10,1
60191,1,13,2
60191,1,19,4
60191,1,34,4
60191,1,41,1
60215,1,13,1
60215,1,58,4
60223,1,13,3
60235,1,9,4
60235,1,13,1
60235,1,17,1
60235,1,18,4
60235,1,19,1
60235,1,47,2
60235,2,10,1
60235,2,13,1
60235,2,19,1
60235,2,36,2
60235,2,97,2
60258,1,17,4
60265,1,13,2
60271,1,12,1
60271,1,19,1
60271,1,106,1
60271,2,20,1
60298,1,18,2
60298,1,20,1
60308,1,6,2
60308,1,25,4
60314,1,30,2
60319,1,22,6
60319,1,35,5
60326,1,13,1
60348,1,13,3
60348,1,20,2
60348,1,22,2
60381,1,1,3
60399,1,19,3
60422,1,37,1
60468,1,15,6
60471,1,13,1
60492,1,17,1
60501,1,20,2
60527,1,46,3
60527,1,47,6
60554,1,13,1
60556,1,1,3
60556,1,13,7
60556,1,16,6
60574,1,13,3
60574,1,25,4
60574,1,41,1
60576,1,13,2
60580,1,18,1
60580,1,19,3
60584,1,13,3
60591,1,3,4
60598,3032,607,1
60603,1,13,1
60603,1,17,4
60603,1,19,1
60603,3032,607,1
60605,1,25,1
60612,2,13,3
60613,1,17,1
60621,1,13,2
60626,1,19,1
60640,1,19,8
60650,1,16,1
60650,1,27,4
60655,1,8,4
60655,1,13,7
60677,1,8,1
60677,1,13,4
60677,1,31,4
60698,1,13,1
60698,1,19,1
60725,1,11,1
60725,1,13,3
60725,1,18,8
60725,1,19,2
60725,1,27,2
60725,2,9,2
60725,2,16,1
60733,1,17,7
60733,1,25,4
60752,1,9,6
60752,1,14,2
60752,1,17,2
60752,1,19,1
60752,1,31,1
60752,1,32,1
60752,2,6,1
60847,1,37,3
60875,1,6,1
60882,1,13,2
60882,1,52,2
60900,1,8,1
60901,1,8,1
60901,1,13,1
60924,1,8,1
60924,1,14,1
60925,1,8,4
60925,1,13,3
60938,1,19,2
60941,2,9,4
60955,1,18,1
60956,1,18,3
60972,1,18,1
60972,1,41,1
60984,1,17,3
60985,1,19,3
61015,1,27,1
61038,1,8,3
61049,1,9,4
61056,1,18,3
61089,1,19,5
61105,3032,607,1
61125,1,19,2
61132,1,6,1
61132,1,19,3
61144,1,13,1
61161,1,19,3
61178,1,13,4
61178,1,14,1
61185,1,19,2
61185,2,16,1
61185,2,65,2
61224,1,9,4
61224,1,13,1
61227,1,13,7
61227,1,19,11
61227,1,26,3
61229,1,18,6
61229,3032,607,1
61230,1,6,1
61237,1,13,1
61253,1,19,1
61253,1,20,7
61254,1,37,1
61260,1,15,3
61260,1,35,1
61288,1,19,3
61292,1,13,1
61292,1,19,1
61293,1,19,1
61295,1,18,2
61307,1,19,1
61313,1,10,1
61313,1,36,1
61313,1,53,1
61315,1,19,2
61329,1,18,1
61348,1,19,1
61352,1,10,1
61373,3032,607,1
61395,1,17,1
61400,1,19,3
61400,1,22,1
61400,2,19,1
61407,1,13,1
61420,1,35,10
61423,1,20,1
61424,1,3,2
61424,1,8,4
61424,1,9,1
61424,1,19,3
61424,1,48,3
61446,1,13,1
61456,1,18,5
61489,1,13,8
61500,1,13,6
61551,1,19,1
61556,1,20,2
61566,1,13,1
61583,1,13,1
61583,3032,607,1
61606,1,6,1
61606,1,14,1
61606,1,19,3
61619,1,17,2
61623,1,8,4
61623,1,9,3
61623,1,13,8
61623,1,32,1
61635,1,13,3
61635,1,18,3
61635,1,25,1
61635,1,41,1
61635,2,17,2
61646,1,13,1
61646,1,18,1
61656,1,13,1
61664,1,13,3
61664,1,22,4
61667,1,10,7
61667,1,19,1
61678,1,18,1
61682,1,20,2
61691,1,8,2
61691,1,13,11
61691,1,41,1
61699,1,19,5
61718,1,13,2
61718,1,19,1
61751,1,14,1
61751,1,17,1
61755,1,6,1
61755,1,16,2
61755,1,31,2
61791,1,13,3
61793,1,19,1
61833,1,18,1
61846,1,15,3
61874,1,19,3
61877,1,19,7
61877,1,53,2
61887,1,13,4
61890,1,13,8
61920,1,13,3
61934,1,17,2
61935,1,13,2
61935,1,18,3
61955,1,19,1
61957,1,13,2
61968,1,19,1
61968,1,22,1
61993,1,13,1
62025,1,13,1
62025,1,19,3
62042,1,17,1
62048,1,13,4
62048,1,19,7
62064,1,46,1
62070,1,15,3
62079,2,32,1
62083,0,21,1
62083,1,17,2
62083,1,18,1
62091,1,14,5
62094,1,3,3
62094,1,8,1
62094,1,11,1
62094,1,13,6
62094,1,19,6
62094,1,22,1
62094,1,25,4
62094,2,9,1
62094,2,17,1
62094,2,18,2
62094,2,19,1
62102,1,1,1
62109,1,18,8
62109,1,22,1
62109,1,32,4
62109,1,35,1
62112,1,19,3
62114,1,23,3
62129,1,9,1
62129,1,13,2
62129,1,17,1
62129,1,19,5
62129,1,22,3
62129,1,27,4
62129,1,40,2
62129,1,53,1
62129,2,13,1
62129,2,17,1
62129,2,18,2
62129,2,19,1
62129,3032,607,1
62138,3032,607,1
62140,1,10,1
62140,1,13,4
62140,1,17,2
62151,1,17,1
62151,1,19,2
62165,1,13,4
62165,1,15,5
62170,1,13,8
62172,1,19,4
62179,1,19,1
62184,1,25,1
62194,3032,607,1
62195,1,10,2
62195,1,13,5
62195,1,30,1
62197,1,13,9
62220,1,19,4
62223,1,3,3
62223,1,14,2
62227,1,10,4
62228,1,13,1
62239,1,35,1
62239,2,22,1
62245,1,18,3
62294,1,19,1
62315,1,1,1
62315,1,4,2
62379,1,13,2
62379,1,19,1
62379,1,25,4
62411,1,13,3
62413,1,17,2
62464,1,13,4
62561,1,9,2
62609,1,19,3
62617,1,13,7
62641,1,25,1
62648,1,13,1
62701,1,19,2
62704,1,2,3
62704,1,19,5
62765,0,24,1
62766,1,13,6
62770,1,53,7
62779,1,19,4
62790,1,17,3
62790,1,19,9
62795,1,19,2
62803,1,18,4
62803,1,19,1
62811,1,13,2
62830,1,8,3
62830,1,19,4
62862,1,17,4
62876,3032,607,1
62879,1,8,1
62879,1,13,3
62879,1,16,2
62879,1,19,8
62879,1,25,3
62879,1,32,2
62879,1,41,2
62900,1,8,1
62900,1,13,1
62900,1,17,1
62900,1,19,1
62906,1,14,4
62906,1,19,2
62906,2,19,1
62921,1,13,1
62930,1,14,2
62930,1,18,1
62930,1,19,8
62931,1,19,2
62954,1,13,4
62954,1,14,2
62954,1,18,13
62954,1,19,1
62954,1,22,1
62955,1,19,3
62955,1,22,3
62960,1,37,2
62968,1,25,1
63005,1,15,3
63028,1,20,2
63030,1,13,3
63030,1,22,2
63033,1,12,1
63033,1,16,1
63051,1,19,4
63080,1,16,1
63080,1,19,4
63080,1,22,1
63091,1,13,7
63091,1,17,2
63091,1,19,2
63093,1,13,2
63093,1,17,1
63093,1,35,2
63101,1,36,1
63109,1,6,4
63109,1,13,3
63137,1,19,4
63144,1,8,5
63149,1,15,1
63149,1,22,3
63203,1,13,9
63205,1,13,1
63205,1,18,1
63205,1,20,3
63205,1,35,4
63218,2,32,1
63227,1,13,1
63228,1,15,1
63228,1,19,4
63234,1,19,4
63241,1,13,1
63258,1,13,4
63261,2,32,1
63262,1,3,2
63262,1,6,4
63262,1,13,3
63262,1,19,2
63269,1,25,3
63269,1,35,3
63290,1,19,2
63295,1,13,3
63311,1,13,1
63311,1,41,1
63317,1,13,1
63317,1,20,3
63322,1,19,1
63331,1,25,1
63333,1,37,6
63338,1,18,1
63369,1,19,3
63390,1,13,1
63391,1,1,5
63408,1,13,4
63417,1,19,3
63425,1,18,1
63425,1,27,6
63425,3032,607,1
63431,1,8,2
63438,1,37,4
63449,1,18,2
63463,1,22,2
63516,1,19,1
63516,2,9,1
63523,1,19,2
63548,1,1,1
63548,1,13,4
63566,1,8,1
63566,1,19,1
63566,2,32,1
63579,1,13,1
63593,1,17,6
63597,1,19,1
63597,1,27,1
63597,2,13,1
63612,1,19,1
63633,1,8,2
63635,1,49,3
63638,1,15,6
63642,1,13,1
63642,1,14,1
63642,1,19,2
63642,2,37,1
63651,1,16,2
63657,1,19,1
63686,1,19,3
63692,1,19,1
63698,1,6,3
63698,1,10,4
63698,1,17,4
63698,1,18,1
63698,1,19,2
63698,1,22,1
63725,1,3,2
63725,1,13,3
63725,1,15,3
63725,1,22,2
63725,1,31,3
63733,1,13,2
63750,1,18,3
63750,1,19,4
63760,1,13,5
63760,1,18,1
63761,1,17,1
63762,1,9,1
63762,1,19,11
63762,1,22,1
63762,2,25,6
63776,1,19,4
63778,1,13,1
63786,1,25,3
63787,1,10,1
63787,1,47,1
63787,29,24,1
63790,1,6,4
63790,1,10,2
63790,1,13,1
63790,1,19,4
63804,1,10,1
63812,1,2,1
63812,1,3,2
63812,1,8,2
63812,1,13,11
63812,1,17,2
63812,1,19,1
63812,1,20,1
63812,1,48,1
63812,2,9,3
63812,2,19,1
63815,1,13,1
63817,1,32,5
63819,1,8,1
63819,3032,607,1
63839,1,19,1
63839,1,32,5
63840,1,12,3
63840,1,13,8
63840,1,19,4
63844,2,18,1
63862,1,13,4
63870,1,19,9
63883,1,9,1
63883,1,19,1
63883,2,9,4
63902,1,13,1
63913,1,22,5
63918,1,13,2
63925,1,13,1
63925,2,49,1
63932,1,17,4
63942,1,13,1
63946,1,3,4
63946,1,15,1
63946,1,22,1
63947,1,13,2
63949,1,12,1
63949,1,13,4
63949,1,22,2
63949,1,23,4
63956,1,22,1
63960,1,13,1
63960,1,19,3
63960,1,37,4
63980,1,11,6
63981,1,13,1
63981,1,19,1
63988,1,1,1
63988,1,13,1
63989,1,16,3
63989,1,18,3
63991,1,13,3
63994,1,17,5
63994,1,19,1
64010,1,13,3
64013,1,19,2
64013,1,20,1
64022,1,9,2
64026,1,4,1
64029,1,13,3
64039,1,18,1
64039,1,19,1
64048,1,18,1
64048,3032,607,1
64049,1,10,1
64054,1,17,1
64054,1,19,5
64055,1,8,8
64058,1,19,1
64077,1,22,1
64086,1,16,1
64098,1,32,1
64113,1,15,6
64120,3032,607,1
64137,1,19,1
64137,3032,607,1
64141,1,17,2
64172,1,19,3
64173,1,13,1
64187,1,6,3
64187,1,13,7
64187,1,19,1
64188,1,15,2
64188,1,17,2
64209,1,3,4
64209,1,13,5
64231,1,15,1
64236,1,19,2
64238,1,17,3
64240,1,3,3
64268,1,13,4
64268,1,22,2
64269,1,32,5
64271,1,32,4
64271,1,37,4
64282,1,13,5
64282,1,18,1
64284,1,16,3
64298,1,17,1
64320,1,9,2
64320,1,11,4
64320,1,19,7
64320,1,22,3
64323,1,6,1
64330,1,41,2
64345,1,4,10
64347,1,13,1
64354,1,20,2
64354,1,25,1
64367,1,13,2
64367,1,35,1
64381,1,9,1
64381,1,19,3
64393,1,19,1
64400,1,13,1
64400,1,19,1
64428,1,15,1
64430,1,9,1
64430,1,17,2
64430,1,19,3
64435,1,13,4
64435,1,15,2
64435,1,19,4
64435,1,27,1
64455,59,28,1
64459,1,18,1
64464,1,19,4
64473,1,13,1
64479,1,19,4
64485,1,15,1
64485,1,19,3
64491,1,8,3
64491,1,30,4
64502,1,17,1
64502,1,18,1
64510,1,37,3
64516,1,13,1
64516,1,19,5
64516,1,28,4
64520,1,13,6
64525,1,27,2
64531,1,13,3
64531,1,19,7
64543,1,17,7
64543,3032,607,1
64555,1,13,1
64563,1,14,1
64563,1,23,3
64567,1,9,3
64567,1,13,1
64567,1,18,1
64578,1,37,7
64588,1,12,4
64588,1,20,1
64592,1,17,1
64592,1,19,1
64604,1,13,5
64609,1,13,2
64609,1,19,6
64618,1,10,8
64618,1,13,6
64621,1,17,6
64632,1,17,1
64636,1,13,5
64636,1,18,1
64639,1,3,2
64639,1,8,1
64639,1,13,2
64639,1,15,1
64639,1,18,3
64639,1,19,1
64646,1,13,1
64657,1,28,4
64659,1,6,1
64659,1,13,3
64659,1,19,3
64659,1,25,3
64663,1,18,4
64663,1,53,1
64663,3032,607,1
64668,1,30,4
64673,1,17,3
64703,1,37,1
64709,1,18,4
64709,1,25,1
64711,1,10,3
64711,1,17,1
64711,1,25,1
64719,1,19,6
64740,1,13,5
64740,1,18,4
64741,1,13,1
64741,1,17,2
64756,1,10,1
64756,1,19,1
64758,1,18,1
64779,1,40,2
64787,1,13,1
64787,1,17,1
64787,1,19,2
64787,1,25,1
64787,3032,607,1
64841,1,18,3
64841,1,22,3
64849,1,6,1
64849,1,25,3
64886,1,10,4
64886,1,13,1
64886,1,19,3
64936,1,19,1
64960,1,13,3
64960,1,19,1
64960,1,20,1
64960,1,22,3
64968,1,6,4
64974,1,19,1
65003,1,19,3
65053,1,10,2
65078,1,17,1
65080,1,13,2
65111,1,13,2
65125,1,13,4
65169,1,17,1
65199,1,13,3
65228,1,18,1
65253,1,3,3
65253,1,16,4
65253,1,19,4
65253,1,22,5
65253,2,9,2
65260,1,17,1
65278,1,16,1
65285,1,6,3
65285,1,19,2
65285,1,37,1
65285,2,17,1
65295,1,17,2
65311,1,6,2
65311,1,17,3
65311,1,19,3
65386,1,16,2
65386,1,22,6
65400,1,19,2
65427,1,13,1
65455,1,6,1
65455,1,17,4
65459,1,19,1
65460,1,19,1
65462,1,19,3
65462,1,37,3
65467,1,18,3
65467,1,32,1
65469,1,13,1
65486,1,19,9
65503,1,27,1
65536,1,13,10
65536,1,14,1
65552,1,41,8
65554,1,19,2
65556,1,13,6
65579,1,17,3
65598,1,9,3
65598,1,13,1
65598,1,22,2
65617,1,22,2
65631,1,13,2
65631,1,15,4
65631,1,19,3
65631,1,28,1
65631,1,49,1
65659,1,22,1
65676,1,17,4
65676,1,19,2
65676,1,40,10
65676,2,65,1
65677,1,22,2
65678,1,9,6
65681,1,6,1
65684,1,47,4
65687,1,8,1
65687,1,25,3
65695,1,13,1
65704,1,13,2
65704,1,53,1
65710,1,17,2
65710,1,19,3
65710,1,41,1
65734,1,19,1
65746,1,13,1
65746,1,16,1
65746,1,17,1
65746,1,23,2
65773,1,22,3
65785,1,10,1
65785,1,15,6
65785,1,35,3
65792,1,15,2
65806,1,19,2
65813,1,13,1
65813,1,19,3
65813,1,26,1
65816,1,18,1
65826,1,22,1
65837,1,41,1
65863,1,35,1
65876,1,22,3
65878,3032,607,1
65881,1,19,4
65892,1,17,7
65892,3032,607,1
65893,1,13,2
65893,1,22,1
65916,1,10,4
65916,1,26,1
65916,3032,607,1
65928,1,19,2
65930,1,12,1
65937,1,10,4
65937,1,18,3
65937,1,27,1
65937,1,45,1
65939,1,19,5
65940,1,10,2
65954,1,8,2
65954,3032,607,1
65971,1,15,4
65971,1,25,2
65977,1,14,1
65978,1,17,1
65987,1,19,2
66001,0,0,1
66003,1,16,1
66003,1,19,1
66003,1,27,5
66010,1,19,3
66013,1,11,1
66013,1,17,1
66013,1,19,2
66015,1,12,4
66021,1,18,2
66025,1,13,2
66033,1,3,1
66033,1,18,3
66033,1,19,4
66041,1,19,1
66041,1,25,3
66058,1,13,2
66066,1,37,6
66072,1,18,2
66077,1,13,5
66112,1,19,1
66120,1,19,3
66131,1,13,2
66131,1,17,1
66131,1,18,1
66131,1,19,4
66131,1,41,5
66170,1,13,4
66175,1,13,1
66175,1,19,3
66176,1,18,1
66176,1,19,5
66176,1,41,2
66181,1,18,1
66184,1,13,1
66184,1,25,1
66184,1,47,1
66184,1,48,4
66184,2,17,6
66192,3032,607,1
66197,1,13,4
66197,1,35,1
66198,1,19,4
66198,1,20,2
66198,2,9,2
66198,2,13,1
66200,1,13,2
66200,1,17,4
66206,1,30,5
66210,1,13,8
66210,1,19,4
66210,1,22,1
66215,1,16,6
66218,1,19,4
66218,2,19,1
66232,1,28,4
66238,1,19,1
66240,1,13,1
66252,1,19,2
66258,2,9,1
66264,1,22,5
66266,1,6,5
66266,1,25,5
66272,1,17,6
66282,1,27,1
66282,1,30,1
66282,1,607,1
66289,1,15,2
66289,1,17,1
66289,1,19,1
66290,1,19,1
66302,1,13,2
66302,2,13,1
66306,1,34,1
66327,1,13,1
66339,1,35,3
66339,1,53,1
66349,1,26,5
66353,1,49,4
66369,1,13,3
66369,1,37,8
66396,1,13,2
66401,1,19,1
66412,1,20,4
66413,1,8,2
66413,1,13,2
66437,1,19,2
66450,1,18,1
66480,1,10,1
66480,1,13,1
66480,1,14,1
66480,1,17,1
66480,1,19,1
66480,1,20,1
66480,2,27,1
66507,1,14,1
66507,1,15,2
66507,1,19,9
66510,1,28,2
66510,1,41,4
66525,1,36,1
66541,1,4,5
66552,1,23,1
66560,1,28,2
66576,1,13,1
66576,1,18,4
66587,1,13,10
66594,1,13,1
66594,1,18,1
66594,1,39,1
66596,1,8,3
66596,1,13,2
66596,1,19,2
66596,1,35,1
66596,59,8,1
66623,1,14,1
66633,1,19,2
66638,1,10,4
66638,1,12,1
66638,1,17,1
66638,1,19,4
66638,2,47,2
66677,1,10,4
66677,1,13,1
66677,1,18,1
66682,1,53,1
66686,1,18,1
66688,1,19,1
66742,1,18,5
66745,3032,607,1
66769,1,18,5
66791,1,15,1
66793,1,8,1
66793,1,13,3
66818,1,19,1
66831,1,15,3
66845,1,14,1
66849,1,11,2
66873,0,21,1
66873,1,2,3
66880,1,6,1
66898,1,10,5
66898,2,40,2
66918,1,8,3
66918,1,19,1
66918,1,41,3
66918,2,9,1
66928,1,4,3
66933,1,15,1
66933,2,7,2
66939,1,19,3
66948,0,0,1
66948,1,19,6
66948,2,9,4
66948,16,0,1
66957,1,1,1
66957,1,6,3
66957,1,15,4
66957,1,18,3
66957,1,19,2
66957,1,32,1
66972,1,13,4
66972,1,34,3
66973,1,13,1
66985,1,22,7
66998,1,13,1
66998,1,16,1
66998,1,19,3
67012,1,13,3
67012,1,22,1
67012,1,40,1
67016,1,19,2
67016,1,47,1
67035,1,53,1
67037,1,6,1
67037,1,13,2
67037,1,19,1
67037,1,41,2
67037,1,96,1
67040,1,8,9
67040,1,10,1
67040,1,19,7
67067,1,19,2
67067,1,37,2
67067,1,41,1
67097,1,19,4
67097,1,25,1
67097,1,28,3
67142,1,13,1
67167,1,31,1
67168,1,13,2
67168,1,14,1
67168,1,17,1
67188,1,1,1
67188,1,37,9
67197,1,18,2
67197,1,19,6
67197,1,26,2
67197,1,178,2
67202,1,13,2
67202,1,19,1
67227,1,19,1
67236,1,19,4
67237,1,13,2
67237,1,19,6
67239,1,13,2
67249,1,19,1
67254,1,13,1
67254,1,23,4
67285,1,8,1
67290,1,13,4
67313,1,3,2
67313,1,19,2
67313,3032,607,1
67335,1,19,1
67343,1,19,6
67350,1,25,1
67384,1,13,1
67393,1,35,5
67396,1,19,1
67397,1,26,1
67407,1,8,10
67407,1,12,2
67407,1,19,4
67407,1,26,2
67407,2,9,2
67408,1,19,8
67409,1,13,1
67439,1,1,1
67439,1,3,1
67439,1,13,9
67439,1,14,2
67439,1,17,2
67439,1,19,2
67439,1,26,2
67439,2,15,4
67439,2,40,2
67441,1,19,8
67441,1,25,1
67441,629,24,1
67445,1,22,4
67461,1,22,10
67467,1,19,8
67467,1,22,1
67494,1,8,2
67494,1,17,1
67494,1,19,3
67494,1,36,5
67494,1,100,2
67494,2,35,1
67494,2,65,2
67494,2,111,1
67495,1,15,2
67507,1,18,2
67511,1,19,1
67535,1,6,2
67535,1,22,2
67535,1,23,1
67535,1,25,1
67535,1,35,1
67535,2,16,1
67536,1,18,1
67548,1,43,4
67560,1,13,1
67560,1,17,1
67560,1,19,2
67581,1,13,2
67581,1,19,2
67586,1,3,5
67586,1,19,3
67586,1,22,1
67586,1,46,2
67586,1,90,1
67589,1,19,4
67589,1,41,10
67590,1,8,2
67606,1,13,4
